"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
Physical Therapist Licensing Board,Emergency Telephone Board Meeting,,11/19/2019 03:30:00 PM,11/19/2019 04:30:00 PM,PSOB Suite 445, Portland,OR,,,Rick Sullivan,971-673-0200,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,07/24/2020 08:30:00 AM,07/24/2020 04:00:00 PM,PSOB Suite 445, Portland,OR,,,Rick Sullivan,971-673-0200,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,09/18/2020 08:30:00 AM,09/18/2020 04:00:00 PM,PSOB Suite 445, Portland,OR,,,Rick Sullivan,971-673-0200,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,05/01/2020 08:30:00 AM,05/01/2020 04:00:00 PM,PSOB Suite 445, Portland,OR,,,Rick Sullivan,971-673-0200,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,03/06/2020 08:30:00 AM,03/06/2020 04:00:00 PM,PSOB Suite 445, Portland,OR,,,Rick Sullivan,971-673-0200,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular,PT Board Meeting,07/19/2013 08:30:00 AM,07/19/2013 04:00:00 PM,PSOB 800 NE Oregon Street Room 445, Portland,OR,,,James Heider,971.673.0203,james.heider@state.or.us,,,,James D. Heider,971.673.0203,james.heider@state.or.us,,,,,,james.heider@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular,10/09/2015 08:30:00 AM,,Mt Hood Community College - Town and Gown Room, Gresham,OR,"Mt Hood Community College
26000 SE Stark Street
Gresham, Oregon",,Rick Sullivan,971.673.0200,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular Board Meeting,04/11/2014 08:30:00 AM,04/11/2014 04:00:00 PM,"Room 445 Portland State Office Building, 800 NE Oregon Street", Portland,OR,Executive Session begins at 8:30 followed by Public Session.,,Rick Sullivan,971.673.0201,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,05/06/2016 08:30:00 AM,05/06/2016 04:00:00 PM,"800 NE Oregon Street, Room 445", Portland,OR,,,Rick Sullivan,971.673.0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular,01/09/2015 08:30:00 AM,,Portland State Office Building Room 445, Portland,OR,,,Rick Sullivan,,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular,PT Board Meeting,11/15/2013 08:30:00 AM,11/15/2013 04:00:00 PM,PSOB 800 NE Oregon Street Room 445, Portland,OR,,,James Heider,971.673.0203,james.heider@state.or.us,,,,James D. Heider,971.673.0203,james.heider@state.or.us,,,,,,james.heider@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular Board Meeting,06/20/2014 08:30:00 AM,06/20/2014 04:00:00 PM,"Room 445 Portland State Office Building, 800 NE Oregon Street", Portland,OR,Executive Session begins at 8:30am followed by Public Session.,,Rick Sullivan,971.673.0201,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Special Meeting,Special Board Telephone Meeting,01/20/2015 11:45:00 AM,01/20/2015 12:30:00 PM,"800 NE Oregon Street, Room 407", Portland,OR,,,Rick Sullivan,971.673.0201,rick.sullivan@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular,12/18/2015 08:30:00 AM,12/18/2015 04:00:00 PM,Portland State Office Building Room 445, Portland,OR,,,Rick Sullivan,971.673.0200,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular,03/20/2015 08:30:00 AM,,Portland State Office Building, Portland,OR,,,Rick Sullivan,971.673.0200,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular,Regular,05/17/2013 08:00:00 AM,05/17/2013 04:00:00 PM,PSOB 800 NE Oregon Street Room 445, Portland,OR,,,James Heider,971.673.0203,james.heider@state.or.us,,,,James D. Heider,971.673.0203,james.heider@state.or.us,,,,,,james.heider@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,07/25/2016 08:30:00 AM,07/25/2016 04:00:00 PM,"800 NE Oregon Street, Room 445", Portland,OR,,,Rick Sullivan,971.673.0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular,08/21/2015 08:00:00 AM,08/21/2015 04:00:00 PM,Portland State Office Building  Room 445, Portland,OR,,,Rick Sullivan,971.673.0200,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular Board Meeting,10/24/2014 08:30:00 AM,10/24/2014 04:00:00 PM,"Room 445 Portland State Office Building, 800 NE Oregon Street", Portland,OR,Executive Session begins at 8:30am followed by Public Session,,Rick Sullivan,971.673.0201,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,F:\Sparu\Board Meeting Agendas\2014\10.24.2014public Agenda.doc (https://data.oregon.gov/views/gs36-7t8m/files/38huHtRi1TX_HosN_gXpfSqjw_9DmcGhidxPUEahJfQ?download=true&filename=F:\Sparu\Board%20Meeting%20Agendas\2014\10.24.2014public%20Agenda.doc),,,
Physical Therapist Licensing Board,Regular Board Meeting,,10/07/2016 08:30:00 AM,10/07/2016 04:00:00 PM,"800 NE Oregon Street, Room 445", Portland,OR,,,Rick Sullivan,971.673.0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special,Telemeeting,04/02/2013 12:00:00 PM,04/02/2013 01:00:00 PM,PSOB 800 NE Oregon Street Room 407, Portland,OR,,,James Heider,,james.heider@state.or.us,,,,,,,,,,,,james.heider@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular Board Meeting,08/15/2014 08:30:00 AM,08/15/2014 04:00:00 PM,"Room 445 Portland State Office Building, 800 NE Oregon Street", Portland,OR,Executive Session begins at 8:30am followed by Public Session,,Rick Sullivan,971.673.0201,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular,PT Board Meeting,03/08/2013 08:30:00 AM,03/08/2013 04:00:00 PM,PSOB 800 NE Oregon Street Room 445, Portland,OR,,,James Heider,971.673.0203,james.heider@state.or.us,,,,James D. Heider,971.673.0203,james.heider@state.or.us,,,,,,james.heider@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,02/29/2016 08:30:00 AM,02/29/2016 04:00:00 PM,"800 NE Oregon Street, Room 445", Portland,OR,,,Rick Sullivan,971.673.0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Emergency Meeting,,11/25/2014 11:30:00 AM,11/25/2014 12:30:00 PM,Portland State Office Building Suite 407, Portland,OR,,,Rick Sullivan,971.673.0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular,PT Board Meeting,01/11/2013 08:30:00 AM,01/11/2013 04:00:00 PM,PSOB 800 NE Oregon Street Room 445, Portland,OR,,,James Heider,971.673.0203,james.heider@state.or.us,,,,James D. Heider,971.673.0203,james.heider@state.or.us,,,,,,james.heider@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,12/16/2016 08:30:00 AM,12/16/2016 04:00:00 PM,"800 NE Oregon Street, Room 445", Portland,OR,,,Rick Sullivan,971.673.0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special Meeting,Special meeting,08/25/2014 11:00:00 AM,,Suite 407, Portland,OR,,,Rick Sullivan,,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular,05/29/2015 08:30:00 AM,,To be determined, Bend,OR,"Contact the Oregon Physical Therapist Licensing Board for location in Bend, OR.",,Rick Sullivan,971.673.0200,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,Regular Board Meeting,02/07/2014 08:30:00 AM,02/07/2014 04:00:00 PM,Town & Gown Room Mt Hood CC - 26000 SE Stark Street, Gresham,OR,Executive Session will begin at 8:30 am followed by Public Session,,Rick Sullivan,971.673.0301,rick.sullivan@state.or.us,,,,,,,,,,,,rick.sullivan@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular,PT Board Meeting,09/20/2013 08:30:00 AM,09/20/2013 04:00:00 PM,PSOB 800 NE Oregon Street Room 445, Portland,OR,,,James Heider,971.673.0203,james.heider@state.or.us,,,,James D. Heider,971.673.0203,james.heider@state.or.us,,,,,,james.heider@state.or.us,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,10/06/2017 08:30:00 AM,10/06/2017 04:00:00 PM,"800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,05/17/2019 08:30:00 AM,05/17/2019 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445",Portland,OR,,,Rick J Sullivan,971-673-0201,rick.sullivan@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,10/12/2018 08:30:00 AM,10/12/2018 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,05/19/2017 08:30:00 AM,05/19/2017 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,03/01/2019 08:30:00 AM,03/01/2019 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick J Sullivan,9716730201,rick.sullivan@state.or.us,,,,,9716730201,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,03/02/2017 08:30:00 AM,03/02/2017 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,12/13/2019 08:30:00 AM,12/13/2019 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick J Sullivan,971-673-0201,rick.sullivan@state.or.us,,,,,9716730201,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,03/09/2018 08:30:00 AM,03/09/2018 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special Board Meeting,,10/18/2017 11:45:00 AM,10/18/2017 12:15:00 PM,"PSOB 800 NE Oregon Street, Suite 407", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special Board Meeting,Telephone Meeting,01/08/2018 09:00:00 AM,01/08/2018 10:00:00 AM,Teleconference, Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,12/08/2017 08:30:00 AM,12/08/2017 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special Board Meeting,,03/19/2018 09:00:00 AM,03/19/2018 10:00:00 AM,"PSOB 800 NE Oregon Street, Suite 407", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,05/18/2018 08:30:00 AM,05/18/2018 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special Board Meeting,,10/18/2017 11:45:00 AM,10/18/2017 12:15:00 PM,"PSOB 800 NE Oregon Street, Suite 407", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,F:\JHeider\Import Web Pages\10.07.16.Board.Meeting.Notice.Fox.pdf (https://data.oregon.gov/views/gs36-7t8m/files/60abbf87-6509-4d35-8b4f-96eb11aa666b?download=true&filename=F:\JHeider\Import%20Web%20Pages\10.07.16.Board.Meeting.Notice.Fox.pdf),,,
Physical Therapist Licensing Board,Special Board Meeting - Telephone,,02/06/2017 01:00:00 PM,02/06/2017 02:00:00 PM,800 NE Oregon Street Suite 407, Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Strategic Planning Session,,10/11/2018 02:00:00 PM,10/11/2018 05:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0200,physical.therapy,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special Board Meeting,,10/27/2017 08:00:00 AM,10/27/2017 05:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,F:\JHeider\Import Web Pages\Meeting Notices\2017\10.27.17.Selection.Committee.Public.Session.Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/bf830892-1a18-4c4a-8376-5a6ba47529be?download=true&filename=F:\JHeider\Import%20Web%20Pages\Meeting%20Notices\2017\10.27.17.Selection.Committee.Public.Session.Agenda.pdf),,,
Physical Therapist Licensing Board,Special Board Meeting,,11/03/2017 07:30:00 PM,11/03/2017 08:30:00 PM,Teleconference, Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,Contact Board,,,,,,,F:\JHeider\Import Web Pages\Meeting Notices\2017\11.03.17.Special.Telephone.Public.Session.Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/a008eb49-fac4-48fc-9ec7-196ed73eb6e0?download=true&filename=F:\JHeider\Import%20Web%20Pages\Meeting%20Notices\2017\11.03.17.Special.Telephone.Public.Session.Agenda.pdf),,,
Physical Therapist Licensing Board,Special Board Meeting,,06/19/2018 09:00:00 AM,06/19/2018 10:00:00 AM,"PSOB 800 NE Oregon Street, Suite 407", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,08/03/2018 08:30:00 AM,08/03/2018 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
