"business_name","first_name","last_name","address_","city","zip_code"
"ARTISAN AERIE","LESSIE","DICKINSON","1220 PLACE ST","BAKER CITY","97814"
"ARTISAN AERIE",,,"1220 PLACE ST","BAKER CITY","97814"
"ARTISAN AERIE","LESSIE","DICKINSON","1220 PLACE ST","BAKER CITY","97814"
"DUKE'S SALOON LLC",,,"34 N EIGHTH AVE","ELGIN","97827"
"EC PLUMBING LLC","TIMOTHY","JAENSCH","2550 INDIANA AVE","BAKER CITY","97814"
"EC PLUMBING LLC",,,"PO BOX 1132","BAKER CITY","97814"
"EC PLUMBING LLC",,,"2550 INDIANA AVE","BAKER CITY","97814"
"EC PLUMBING LLC","TIMOTHY","JAENSCH","2550 INDIANA AVE","BAKER CITY","97814"
"FONGS","THOMAS","BUSCIGLIO","1975 GROVE ST","BAKER CITY","97814"
"FONGS",,,"2425 OAK ST","BAKER CITY","97814"
"FONGS",,,"1975 GROVE ST","BAKER CITY","97814"
"BENTZ WARNER RANCHLAND LLC","KENNETH","BENTZ","68281 CRANE BUCHANAN RD","BURNS","97720"
"BENTZ WARNER RANCHLAND LLC","KENNETH","BENTZ","68281 CRANE BUCHANAN RD","BURNS","97720"
"BREWIN' WITH D","DANIELLE","LUDWIG","41852 STANCUI RD","RICHLAND","97870"
"BREWIN' WITH D",,,"41852 STANCUI RD","RICHLAND","97870"
"BREWIN' WITH D","DANIELLE","LUDWIG","41852 STANCUI RD","RICHLAND","97870"
"N & E CONSTRUCTION LLC, A LIMITED LIABILITY COMPANY OF IDAHO","ERIKA","GUTIERREZ","3845 LEE RD","ONTARIO","97914"
"DEYETTE M PERRY CPA PC","DEYETTE","PERRY","214 W MAIN ST","ENTERPRISE","97828"
"DEYETTE M PERRY CPA PC",,,"214 W MAIN ST","ENTERPRISE","97828"
"DEYETTE M PERRY CPA PC",,,"214 W MAIN ST","ENTERPRISE","97828"
"DEYETTE M PERRY CPA PC","DEYETTE","PERRY","214 W MAIN ST","ENTERPRISE","97828"
"EASY FOOD FOREST ABUNDANCE FOR YOU, LLC","JULIET","HUGHES","2101 MAIN ST STE 209","BAKER CITY","97814"
"EASY FOOD FOREST ABUNDANCE FOR YOU, LLC",,,"2101 MAIN ST STE 209","BAKER CITY","97814"
"EASY FOOD FOREST ABUNDANCE FOR YOU, LLC","FOREST","HUGHES","2101 MAIN ST STE 209","BAKER CITY","97814"
"EASY FOOD FOREST ABUNDANCE FOR YOU, LLC","JULIET","HUGHES","2101 MAIN ST STE 209","BAKER CITY","97814"
"EASY FOOD FOREST ABUNDANCE FOR YOU, LLC",,,"2101 MAIN ST STE 209","BAKER CITY","97814"
"3GC FARMS","ARNULFO","CHAVEZ","4655 HYLINE ROAD","ONTARIO","97914"
"3GC FARMS",,,"4655 HYLINE ROAD","ONTARIO","97914"
"3GC FARMS","ARNULFO","CHAVEZ","4655 HYLINE ROAD","ONTARIO","97914"
"3GC FARMS","GENA","CHAVEZ","4655 HYLINE ROAD","ONTARIO","97914"
