"registry_number","business_name","entity_type","registry_date","associated_name_type","first_name","middle_name","last_name","suffix","not_of_record_entity","entity_of_record_reg_number","entity_of_record_name","address_","address_continued","city","state","zip_code"
"196446299","EASTERN OREGON AFFORDABLE HOUSING VIII LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-02T14:47:04.000","INDIVIDUAL WITH DIRECT KNOWLEDGE","DOUGLAS",,"CHRISMAN",,,,,"200 E MAIN ST",,"ENTERPRISE","OR","97828"
"196446299","EASTERN OREGON AFFORDABLE HOUSING VIII LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-02T14:47:04.000","MAILING ADDRESS",,,,,,,,"200 E MAIN ST",,"ENTERPRISE","OR","97828"
"196446299","EASTERN OREGON AFFORDABLE HOUSING VIII LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-02T14:47:04.000","MANAGER","DOUGLAS",,"CHRISMAN",,,,,"200 E MAIN ST",,"ENTERPRISE","OR","97828"
"196446299","EASTERN OREGON AFFORDABLE HOUSING VIII LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-02T14:47:04.000","MANAGER","TIMOTHY","M","COX",,,,,"200 E MAIN ST",,"ENTERPRISE","OR","97828"
"196446299","EASTERN OREGON AFFORDABLE HOUSING VIII LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-02T14:47:04.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"200 E MAIN ST",,"ENTERPRISE","OR","97828"
"196446299","EASTERN OREGON AFFORDABLE HOUSING VIII LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-02T14:47:04.000","REGISTERED AGENT",,,,,,"75208588","CHRISMAN DEVELOPMENT & MANAGEMENT, INC.","200 E MAIN ST",,"ENTERPRISE","OR","97828"
"196446299","EASTERN OREGON AFFORDABLE HOUSING VIII LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-02T14:47:04.000","REGISTERED AGENT",,,,,,"75208588","CHRISMAN DEVELOPMENT, INC.","200 E MAIN ST",,"ENTERPRISE","OR","97828"
"196507694","EAGLE CAP APARTMENTS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-03T14:46:54.000","INDIVIDUAL WITH DIRECT KNOWLEDGE","TYLER",,"CHRISMAN",,,,,"200 E MAIN ST",,"ENTERPRISE","OR","97828"
"196507694","EAGLE CAP APARTMENTS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-03T14:46:54.000","MAILING ADDRESS",,,,,,,,"200 E MAIN ST",,"ENTERPRISE","OR","97828"
"196507694","EAGLE CAP APARTMENTS LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-05-03T14:46:54.000","MEMBER",,,,,,"196446299","EASTERN OREGON AFFORDABLE HOUSING VIII LLC","200 E MAIN ST",,"ENTERPRISE","OR","97828"
