"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
Secretary of State,Notice of Proposed Rulemaking,Changes Date and Time Regarding Data used for Hand Counts,10/06/2022 02:00:00 PM,10/06/2022 02:30:00 PM,Virtual,Salem,OR,,Yes,Bob Roberts​,503-986-1518,elections.sos@sos.oregon.gov,,,,,,,true,https://teams.microsoft.com/l/meetup-join/19:meeting_ZWNhYjRjNTAtZDZlZC00MWIzLTg0MTMtZmIzMzlhNGU2ODUx%40thread.v2/0?context=%7b%22Tid%22:%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22:%22cf28fe28-bbbb-4fde-a7e5-b4f3418e58d4%22%7d,503-446-4951,121786143#,https://sos.oregon.gov/elections/Pages/rulemaking.aspx,,,,https://sos.oregon.gov/elections/Pages/rulemaking.aspx,,,,
Secretary of State,Notice of Proposed Rulemaking,Implements HB3021 allowing submission of translated federal and statewide candidate statements and state measure arguments,10/04/2022 02:00:00 PM,10/04/2022 02:30:00 PM,Virtual,Salem,OR,,Yes,Bob Roberts​,503-986-1518,elections.sos@sos.oregon.gov,,,,,,,true,https://teams.microsoft.com/l/meetup-join/19:meeting_MzE4YjMxOGMtMjU3MS00YjgzLWE5ZDAtY2YyODBmZTUyOThj%40thread.v2/0?context=%7b%22Tid%22:%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22:%22cf28fe28-bbbb-4fde-a7e5-b4f3418e58d4%22%7d,503-446-4951,224345855# ​,https://sos.oregon.gov/elections/Pages/rulemaking.aspx,,,,https://sos.oregon.gov/elections/Pages/rulemaking.aspx,,,,
Secretary of State,Translation Advisory Council Meeting,,09/07/2022 06:00:00 PM,09/07/2022 08:00:00 PM,Remote,Salem,OR,"The Secretary of State’s Translation Advisory Council will meet virtually on Wednesday, September 7, at 6:00 PM to review the translation process and to elect Council officers.

Wednesday, September 7, 2022, at 6:00 pm

•	Link for remote attendance
•	Agenda: 1) Welcome 2) Review Process Evaluation 3) Officer Elections

The Council is not required to take public testimony.

The Council was created to make recommendations to the Secretary on matters of translation, including the translation of voters’ pamphlets prior to each election. Council members review translated voter information to ensure accuracy and retain the original tone and meaning in a culturally appropriate manner. The Council is comprised of five members who are appointed at large and translator members who have proficiency in one of the most commonly spoken languages in Oregon.

Additional information can be found on the Translation Advisory Council website.",,Kelly Mills,503-986-2312,TAC.info@sos.oregon.gov,,,,,,,,https://teams.microsoft.com/l/meetup-join/19%3ameeting_NGUyM2VkZDEtNGFmMS00Mjg3LWJlMzYtZTZhNDgwNmRmODZl%40thread.v2/0?context=%7b%22Tid%22%3a%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22%3a%22b97246b9-0909-43ad-a6cb-be91c56d8609%22%7d,,,,,,,https://www.oregon.gov/languages/Pages/about-meetings.aspx,,,,
Secretary of State,Democratic Party State Representative District 52 Nominees,,09/07/2022 03:00:00 PM,09/07/2022 04:00:00 PM,https://clackamascounty.zoom.us/webinar/register/WN_LWCDcStcQDaPiJaJ5pfdhQ,Salem,OR,"The Democratic Party precinct committeepersons of State Representative District 52 met and chose nominees to fill the vacancy. The nominees chosen are:
1.	Kristen Dillon
2.	Lori Kuechler
3.	Nicholas Walden Poublon		 
		
		
The Appointing Authority must meet to appoint one person from the list of nominees. The vacancy must be filled no later than September 13, 2022, 30 days after the vacancy occurred. 
",,Lydia Plukchi,15039861518,elections.sos@oregon.gov,,,,,,,true,https://clackamascounty.zoom.us/webinar/register/WN_LWCDcStcQDaPiJaJ5pfdhQ,,,,,,,,,,,
Secretary of State,Proposed Rulemaking Hearing: Elections Division,Implements HB3021 allowing submission of translated federal and statewide candidate statements and state measure arguments,08/25/2022 03:00:00 PM,08/25/2022 03:30:00 PM,Virtual,Salem,OR,"Last day and time to offer comment to age​ncy: August 26, 2022, 5 p.m.",Yes,Bob Roberts​,503-986-1518,elections.sos@sos.oregon.gov,,,,,,,true,https://teams.microsoft.com/l/meetup-join/19:meeting_ZWMyNDNmZGYtNmM3MC00ZmE3LTg1MDgtNTVmMjU3YzRkMDQy%40thread.v2/0?context=%7b%22Tid%22:%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22:%22c9977c60-6177-4f86-9847-be520a43af86%22%7d,503-446-4951,429208309#,https://sos.oregon.gov/elections/Pages/rulemaking.aspx,,,,https://sos.oregon.gov/elections/Pages/rulemaking.aspx,,,,
Secretary of State,TRANSLATION ADVISORY COUNCIL MEETING,,08/15/2022 06:00:00 PM,08/15/2022 08:00:00 PM,Remote,Salem,OR,"Pursuant to ORS 251.173, the Secretary of State’s Translation Advisory Council is convened to make recommendations to the Secretary on matters of translation including the translation of voters’ pamphlets prior to each election. The Council reviews translated voter information to ensure that translations are accurate and retain the original tone and meaning in a culturally appropriate manner. The Council is comprised of five members appointed at large and translator members who have proficiency in one of the most commonly spoken languages in Oregon.

The Council will meet virtually on Monday, August 15, at 6:00 PM via Microsoft Teams. The purpose of this meeting is to provide training on the process of reviewing professional translations and to nominate Council officers. The Council is not required to take public testimony. Additional information can be found on the Translation Advisory Council website.

•	Agenda: 1) Welcome 2) Training 3) Officer Nominations
",,Kelly Mills,503-986-2312,TAC.info@sos.oregon.gov,,,,,,,true,https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZTA1MTFiMDgtYzMwNS00ZWRkLWExZjEtYzA4YjBhZGQxMTNl%40thread.v2/0?context=%7b%22Tid%22%3a%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22%3a%22b97246b9-0909-43ad-a6cb-be91c56d8609%22%7d,,,,,,,https://www.oregon.gov/languages/Pages/about-meetings.aspx,,,,
Secretary of State,Measure 111 (Referral 401) Explanatory Statement Reconsideration Meeting,"Measure 111 (Referral 401) - Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services",08/09/2022 09:00:00 AM,08/09/2022 11:00:00 AM,Virtual,Salem,OR,Watch ​t​he committee deliberations live on the Oregon State legislative website​: https://www.oregonlegislature.gov/citizen_engagement/Pages/NonLegislative_Video.aspx,,Elections Division,,elections.sos@sos.oregon.gov,,,,,,,true,https://www.oregonlegislature.gov/citizen_engagement/Pages/NonLegislative_Video.aspx,,,https://sos.oregon.gov/elections/Pages/explanatory-statement.aspx,,,,https://sos.oregon.gov/elections/Pages/explanatory-statement.aspx,,,,
Secretary of State,Explanatory Statement Reconsideration Meeting,Reconsideration meeting for Measure 114 (IP 17),08/09/2022 08:00:00 AM,08/09/2022 08:30:00 AM,Virtual,Salem,OR,The committee preparing the explanatory statement for Measure 114 (IP 17) will hold an additional meeting to finish its work. The meeting will be viewable on the Legislature's website. https://www.oregonlegislature.gov/citizen_engagement/Pages/NonLegislative_Video.aspx,No,Elections Division,,elections.sos@sos.oregon.gov,,,,,,,,,,,https://sos.oregon.gov/elections/Pages/explanatory-statement.aspx,,,,https://sos.oregon.gov/elections/Pages/explanatory-statement.aspx,,,,
Secretary of State,Measure 112 (Referral 402) Explanatory Statement Reconsideration Meeting,Measure 112 (Referral 402) - Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime,08/08/2022 03:00:00 PM,08/08/2022 05:00:00 PM,Virtual,Salem,OR,Watch ​t​he committee deliberations live on the Oregon State legislative website​ https://www.oregonlegislature.gov/citizen_engagement/Pages/NonLegislative_Video.aspx,,Elections Division,,elections.sos@sos.oregon.gov,,,,,,,true,https://www.oregonlegislature.gov/citizen_engagement/Pages/NonLegislative_Video.aspx,,,https://sos.oregon.gov/elections/Pages/explanatory-statement.aspx,,,,https://sos.oregon.gov/elections/Pages/explanatory-statement.aspx,,,,
Secretary of State,Measure 114 (IP 17) Fiscal Estimate Reconsideration Meeting ,,08/05/2022 01:00:00 PM,08/05/2022 02:00:00 PM,Virtual,Salem,OR,Watch the meeting on the Oregon Legislature website​.: https://www.oregonlegislature.gov/citizen_engagement/Pages/NonLegislative_Video.aspx,No,Elections Division,,elections.sos@sos.oregon.gov,,,,,,,,,,,https://sos.oregon.gov/elections/Pages/committee-meetings.aspx,,,,https://sos.oregon.gov/elections/Pages/committee-meetings.aspx,,,,
