"business_name","first_name","last_name","address_","city","zip_code"
"TILLYS GARDEN","JENNIFER","TILFORD","161 3RD ST","ASTORIA","97103"
"TILLYS GARDEN",,,"161 3RD ST","ASTORIA","97103"
"TILLYS GARDEN","JENNIFER","TILFORD","161 3RD ST","ASTORIA","97103"
"MAID IN ASTORIA","ELYSEA","SOLANO","1025 VALLEY ST","ASTORIA","97103"
"MAID IN ASTORIA",,,"1025 VALLEY ST","ASTORIA","97103"
"MAID IN ASTORIA","ELYSEA","SOLANO","1025 VALLEY ST","ASTORIA","97103"
"SEAPUNK VETERAN MADE CRAFTS AND SERVICES","ADA","CLARK","4405 COMMERCIAL ST","ASTORIA","97103"
"SEAPUNK VETERAN MADE CRAFTS AND SERVICES",,,"4405 COMMERCIAL ST","ASTORIA","97103"
"SEAPUNK VETERAN MADE CRAFTS AND SERVICES","ADA","CLARK","4405 COMMERCIAL ST","ASTORIA","97103"
"SEAPUNK VETERAN MADE CRAFTS AND SERVICES","JACEY","CLARK","4405 COMMERCIAL ST","ASTORIA","97103"
"FERN AND BRAMBLE","ELECTRA","CARR","2647 GRAND AVE","ASTORIA","97103"
"FERN AND BRAMBLE",,,"2647 GRAND AVE","ASTORIA","97103"
"FERN AND BRAMBLE","ELECTRA","CARR","2647 GRAND AVE","ASTORIA","97103"
"MT HOME ESSENTIALS","MICHAEL","BROCK","259 W LEXINGTON AVE","ASTORIA","97103"
"MT HOME ESSENTIALS",,,"259 W LEXINGTON AVE","ASTORIA","97103"
"MT HOME ESSENTIALS",,,"259 W LEXINGTON AVE","ASTORIA","97103"
"H2 SERVICES LLC","JASON","HOOVER","91363 SVENSEN MARKET ROAD","ASTORIA","97103"
"H2 SERVICES LLC",,,"91363 SVENSEN MARKET ROAD","ASTORIA","97103"
"H2 SERVICES LLC",,,"91363 SVENSEN MARKET ROAD","ASTORIA","97103"
"H2 SERVICES LLC","JASON","HOOVER","91363 SVENSEN MARKET ROAD","ASTORIA","97103"
"CLATSOP COUNTY DEFENDER'S ASSOCIATION, LLC","KRIS","KAINO","BOX 294","ASTORIA","97103"
"CLATSOP COUNTY DEFENDER'S ASSOCIATION, LLC",,,"PO BOX 294","ASTORIA","97103"
"CLATSOP COUNTY DEFENDER'S ASSOCIATION, LLC",,,"1139 EXCHANGE ST","ASTORIA","97103"
"CLATSOP COUNTY DEFENDER'S ASSOCIATION, LLC","KRIS","KAINO","1139 EXCHANGE STREET","ASTORIA","97103"
"GHOST BULL HUNTING",,,"36454 RIVER POINT DR","ASTORIA","97103"
"GHOST BULL HUNTING",,,"36454 RIVER POINT DR","ASTORIA","97103"
"GHOST BULL HUNTING",,,"36454 RIVER POINT DR","ASTORIA","97103"
"RODRIGUEZ FISHING LLC","LEONARDO","RODRIGUEZ MORALES","1400 W MARINE DR APT 67","ASTORIA","97103"
"RODRIGUEZ FISHING LLC",,,"1400 W MARINE DR APT 67","ASTORIA","97103"
"RODRIGUEZ FISHING LLC","LEONARDO","RODRIGUEZ MORALES","1400 W MARINE DR APT 67","ASTORIA","97103"
"RODRIGUEZ FISHING LLC",,,"1400 W MARINE DR APT 67","ASTORIA","97103"
"RODRIGUEZ FISHING LLC","LEONARDO","RODRIGUEZ MORALES","1400 W MARINE DR APT 67","ASTORIA","97103"
"PAUL POLSON STUDIO GALLERY","PAUL","POLSON","100 10TH STREET","ASTORIA","97103"
"PAUL POLSON STUDIO GALLERY",,,"100 10TH STREET","ASTORIA","97103"
"PAUL POLSON STUDIO GALLERY","PAUL","POLSON","100 10TH STREET","ASTORIA","97103"
"MT HOME ESSENTIALS, LLC","MICHAEL","BROCK","259 W LEXINGTON AVE","ASTORIA","97103"
"MT HOME ESSENTIALS, LLC",,,"259 W LEXINGTON AVE","ASTORIA","97103"
"MT HOME ESSENTIALS, LLC",,,"259 W LEXINGTON AVE","ASTORIA","97103"
"MT HOME ESSENTIALS, LLC","MICHAEL","BROCK","259 W LEXINGTON AVE","ASTORIA","97103"
"STEP AHEAD ACADEMY",,,"1625 EXCHANGE ST","ASTORIA","97103"
"STEP AHEAD ACADEMY",,,"1625 EXCHANGE ST","ASTORIA","97103"
"PNW PROPERTY WASHING LLC","DAMIEN","FORD","92269 SVENSEN MARKET RD UNIT F","ASTORIA","97103"
"PNW PROPERTY WASHING LLC","JOSIAH","DUNAWAY","92269 SVENSEN MARKET RD UNIT A","ASTORIA","97103"
"PNW PROPERTY WASHING LLC",,,"92269 SVENSEN MARKET RD UNIT A","ASTORIA","97103"
"PNW PROPERTY WASHING LLC","JOSIAH","DUNAWAY","92269 SVENSEN MARKET RD UNIT A","ASTORIA","97103"
"PNW PROPERTY WASHING LLC","DAMIEN","FORD","92269 SVENSEN MARKET RD UNIT F","ASTORIA","97103"
"PNW PROPERTY WASHING LLC",,,"92269 SVENSEN MARKET RD UNIT A","ASTORIA","97103"
