"date","beneficiary","foreclosures_previous_year","mailing_address","city","state","zip","contact","title","phone"
"2016-01-28T00:00:00.000","1st Fidelity Loan Servicing, LLC","2",,,,,"Karin Murphy","AVP, Servis One, Inc. dba BSI Financial services as attorney in fact",
"2016-11-04T00:00:00.000","20 Cap Fund I, LLC","2",,,,,"Corey O'Brien ","Managing Member",
"2016-01-07T00:00:00.000","21st Mortgage Corporation","2","620 Market Street","Knoxville","TN","37902","Christopher M. Caldwell","Staff Attorney- Head of Forclosure/Bankruptcy",
"2016-02-15T00:00:00.000","360 Mortgage Group, LLC","2","11305 Four Points Drive Bldg 1, suite 200","Austin","TX","78726","Jack Carroll","Assistant Vice President ",
"2016-01-15T00:00:00.000","Advantis Credit Union","2","Po Box 14220","Portland","OR","97293","Robert Corwin","President/CEO",
"2016-02-17T00:00:00.000","AgStar Financial Services, ACA","0",,,,,"Cheryl Blaschko","Lending Services Team Leader",
"2016-01-14T00:00:00.000","Alan D. Christie","0","1515 SW 5th Ste. 600","Portland","OR","97201","Alan D. Christie","Individual ",
"2016-01-25T00:00:00.000","Alaska USA Federal Credit Union","0","PO Box  196200","Anchorage","AK","99519","Wayne Bailey ","Chief Lending Officer",
"2016-01-20T00:00:00.000","Alden C. Joy and Shirley B. Joy","1","122 S 5th Street","Klamath Falls","OR","97601","Bradford J. Aspell","Attorney",
"2016-10-19T00:00:00.000","Aldetay Investments, LLC","0","800 Willamette St. #800","Eugene ","OR","97401","Kerrie Johnson","Manager ",
"2016-03-04T00:00:00.000","Alerus Financial NA","0","516 DeMers Ave.","Grand Forks","ND","58203","Brian Hum","National Association",
"2016-04-12T00:00:00.000","Alliance Realty Capital LLC","1","7910 Miramar Road Fifth Floor","San Diego","CA","92126"," Gary Chronister","President ",
"2016-08-03T00:00:00.000","Almaden Boulevard Investments, LLC","0","1011 Commerial St. NE","Salem","OR","97301","Michael Bruner ","Member Representative",
"2016-01-28T00:00:00.000","American Bank of Huntsville","1",,,,,"Karin Murphy","AVP, Servis One, Inc. dba BSI Financial services as attorney in fact",
"2016-01-25T00:00:00.000","American Homeowner Preservation, LLC","1","1865 NW 169th Place, Suite 208","Portland","OR","97006","Jorge Newbery","Manager",
"2016-01-28T00:00:00.000","American Neighborhood Mortgage Acceptance Company LLC","0",,,,,"Joseph Panebianco","President/CEO",
"2016-01-29T00:00:00.000","American Pacific Mortgage, Inc.","100","3000 Lava Ridge Court, Suite 200","Roseville","CA","95661","Chito Schnupp","Executive Vice President",
"2016-01-29T00:00:00.000","American Portfolio Mortgage Corporation","0",,,,,"Toni Peinado","Vice President ",
"2016-12-21T00:00:00.000","American Portfolio Mortgage Corporation","0",,,,,"Toni Peinado","Vice President ",
"2016-11-22T00:00:00.000","Amerihome Mortgage Company, LLC","1",,,,,"Teresa Burke","Servicer",
"2016-05-02T00:00:00.000","AMR Investment Group, LLC","1","PO Box 1758 ","Eugene ","OR","97440","Thomas Auld","Manager ",
"2016-05-05T00:00:00.000","Anthony v. Albertazzi","0","300 SW Columbia St, Ste 203","Bend","OR","97702","Anthony V. Albertazzi","Individual ",
"2016-03-28T00:00:00.000","Archie D. Lapping","0","PO Box 748","St. Helens","OR","97051","Archie D. Lapping","Individual ",
"2016-01-19T00:00:00.000","Aspen Shackleton III LLC","0","9400 SW Beaverton-Hillsdale Hwy #131A","Beaverton","OR","97005","Irving Potter","Authorized Agent",
"2016-01-22T00:00:00.000","Astoria Bank","0","211 Station Road, 6th Floor","Mineola","NY","11501","Walter Krzyminski","Vice President",
"2016-01-22T00:00:00.000","Avista Corp Credit Union","0","1411 Mission Ave","Spokane","WA","99220","Michael Grabicki ","Manager/CEO",
"2016-02-09T00:00:00.000","Axia Financial, LLC dba Axia Home Loans","1",,,,,"Brian DeJong","Chief Operations Officer",
"2016-03-01T00:00:00.000","Baker Boyer National Bank","1","PO Box 1796","Walla Walla","WA","99362","Russell S. Colombo","President",
"2016-05-26T00:00:00.000","Banco Popular North America ","3","PO Box 4960","Miami Lakes","FL","33014","Juan A. Rivera","Vice President",
"2016-02-03T00:00:00.000","BANK2","2","909 S Meridian Ave","Oklahoma City","OK","73018","Gene Watson","Senior Vice President",
"2016-11-29T00:00:00.000","Bank of Eastern Oregon","0","PO Box 218","Pendleton","OR","97801","Edward C. Rollins","Credit Administrator Senior Vice President",
