KIVAPIN,CountyParcelNumber,Approximate,Address,ZIPCode,Notes,Owner,SQFT,MowableSQFT,2013MaintainedBy,Neighborhood,ADDR,FRACTION,DIRECTION,STREET,STREET_TYPE,Neighborhood Census,Council Districts,County Boundary,Zip Codes
138983,JA30640191000000000,0,"4917 Wabash Ave
Kansas City, MO 64130-
(39.03670907500049, -94.55570552799969)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,4944.8789999999999,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,4917,,,Wabash,Ave,58,3,7,157
145337,JA30710010700000000,0,"5111 Wabash Ave
Kansas City, MO 64130-
(39.03315821500047, -94.55588555799966)",64130-,"New as of May 10, 2013.",Land Bank,4886.3599999999997,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5111,,,Wabash,Ave,58,2,7,157
148338,JA30740202700000000,0,"5722 Park Ave
Kansas City, MO 64130-
(39.0219430410005, -94.55899581799969)",64130-,,Land Bank,4420.8779999999997,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5722,,,Park,Ave,58,2,7,157
138638,JA30640152100000000,0,"2120 E 49th St
Kansas City, MO 64130-
(39.03758790700044, -94.55973962699966)",64130-,"Steep lot, much of it may not be mowable. Sold/transferred to Homesteading Authority by July 2013.",Urban Homesteading,6073.3959999999997,4000,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,2120,,E,49th,St,58,3,7,157
145966,JA30710312800000000,0,"5420 Wabash Ave
Kansas City, MO 64130-
(39.02749318500048, -94.55631549899965)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5013.4440000000004,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5420,,,Wabash,Ave,58,2,7,157
138861,JA30640330400000000,0,"5001 Olive St
Kansas City, MO 64130-
(39.035518743000466, -94.55693494499968)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5624.7529999999997,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5001,,,Olive,St,58,3,7,157
138607,JA30640150600000000,0,"2029 E 48th Ter
Kansas City, MO 64130-
(39.038373170000455, -94.56018141199968)",64130-,"New as of May 10, 2013.",Land Bank,7124.2,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,2029,,,48th,Ter,58,3,7,157
138729,JA30640260900000000,0,"4925 Woodland Ave
Kansas City, MO 64130-
(39.03685831100046, -94.56386492499968)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,6885.6149999999998,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,4925,,,Woodland,Ave,58,3,7,157
145551,JA30710082000000000,0,"5130 Michigan Ave
Kansas City, MO 64130-
(39.032962788000475, -94.56298609299967)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5530.05,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5130,,,Michigan,Ave,58,2,7,157
147467,JA30740040800000000,0,"5519 Brooklyn Ave
Kansas City, MO 64130-
(39.02597832400045, -94.5598450389997)",64130-,,Land Bank,4906.9229999999998,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5519,,,Brooklyn,Ave,58,2,7,157
148241,JA30740302300000000,0,"5840 Olive St
Kansas City, MO 64130-
(39.01980281300047, -94.55796538099969)",64130-,,Land Bank,5585.4889999999996,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5840,,,Olive,St,58,2,7,157
147908,JA30740100800000000,0,"5617 Michigan Ave
Kansas City, MO 64130-
(39.02428935600045, -94.56342550899967)",64130-,,Land Bank,5022.0360000000001,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5617,,,Michigan,Ave,58,2,7,157
138918,JA30640222600000000,0,"4919 Brooklyn Ave
Kansas City, MO 64130-
(39.03674934500049, -94.55921493399967)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5548.5020000000004,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,4919,,,Brooklyn,Ave,58,3,7,157
138710,JA30640252500000000,0,"4910 Euclid Ave
Kansas City, MO 64130-
(39.03719231400049, -94.56157546199967)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,7007.34,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,4910,,,Euclid,Ave,58,3,7,157
148389,JA30740180600000000,0,"5713 Olive St
Kansas City, MO 64130-
(39.02238837900046, -94.55772494599967)",64130-,"New as of May 10, 2013.",Land Bank,9873.26,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5713,,,Olive,St,58,2,7,157
147874,JA30740110500000000,0,"5617 Euclid Ave
Kansas City, MO 64130-
(39.02442793300048, -94.56225531199965)",64130-,,Land Bank,4979.3590000000004,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5617,,,Euclid,Ave,58,2,7,157
148050,JA30740210100000000,0,"5700 Brooklyn Ave
Kansas City, MO 64130-
(39.022972293000464, -94.56009613399965)",64130-,"New as of May 10, 2013.",Land Bank,5014.96,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5700,,,Brooklyn,Ave,58,2,7,157
145632,JA30710051600000000,0,"5147 Garfield Ave
Kansas City, MO 64130-
(39.03231846900047, -94.56061490599967)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,6028.8010000000004,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5147,,,Garfield,Ave,58,2,7,157
146147,JA30720011900000000,0,"5130 Woodland Ave
Kansas City, MO 64110-
(39.03316295200045, -94.56412549599969)",64110-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,6682.61,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5130,,,Woodland,Ave,58,2,7,157
145846,JA30710262200000000,0,"5438 Euclid Ave
Kansas City, MO 64130-
(39.02785853500046, -94.56213116899966)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,4879.5389999999998,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5438,,,Euclid,Ave,58,2,7,157
148374,JA30740182200000000,0,"5732 Wabash Ave
Kansas City, MO 64130-
(39.021772486000486, -94.55666608399969)",64130-,,Land Bank,7216.6270000000004,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5732,,,Wabash,Ave,58,2,7,157
138846,JA30640331800000000,0,"2416 E 51st St
Kansas City, MO 64130-
(39.033828591000486, -94.5563095769997)",64130-,Sliver lot between two privately-owned lots; may be being maintained. Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,818.00699999999995,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,2416,,E,51st,St,58,3,7,157
146574,JA30720140200000000,0,"5301 Wayne Ave
Kansas City, MO 64110-
(39.03042815100048, -94.56625506399968)",64110-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5362.7979999999998,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5301,,,Wayne,Ave,58,2,7,165
138342,JA30630151400000000,0,"1500 E 50th St
Kansas City, MO 64110-
(39.03605765000049, -94.56680936799967)",64110-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,4285.5749999999998,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,1500,,E,50th,St,58,3,7,165
138691,JA30640230500000000,0,"4909 Garfield Ave
Kansas City, MO 64130-
(39.03713901600048, -94.56036499499965)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,6853.2139999999999,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,4909,,,Garfield,Ave,58,3,7,157
145936,JA30710192400000000,0,"5324 Olive St
Kansas City, MO 64130-
(39.02931243800049, -94.55735540999967)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,4878.9889999999996,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5324,,,Olive,St,58,2,7,157
146570,JA30720140600000000,0,"5319 Wayne Ave
Kansas City, MO 64110-
(39.02990819500047, -94.56628585899966)",64110-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,4730.2430000000004,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5319,,,Wayne,Ave,58,2,7,165
145314,JA30710141000000000,0,"5214 Olive St
Kansas City, MO 64130-
(39.03115301000048, -94.55724525999966)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5516.2830000000004,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5214,,,Olive,St,58,2,7,157
138916,JA30640222400000000,0,"4915 Brooklyn Ave
Kansas City, MO 64130-
(39.03696846100047, -94.55920545799967)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5559.4560000000001,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,4915,,,Brooklyn,Ave,58,3,7,157
147927,JA30740102700000000,0,"5612 Euclid Ave
Kansas City, MO 64130-
(39.024412535000465, -94.5623358529997)",64130-,"New as of May 10, 2013.",Land Bank,6938.56,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5612,,,Euclid,Ave,58,2,7,157
138345,JA30630151700000000,0,"1508 E 50th St
Kansas City, MO 64110-
(39.036048174000484, -94.56644930699969)",64110-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,4682.1120000000001,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,1508,,E,50th,St,58,3,7,165
147407,JA30730312600000000,0,"5818 Woodland Ave
Kansas City, MO 64110-
(39.02070296400046, -94.56488588599967)",64110-,,Land Bank,5428.7330000000002,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5818,,,Woodland,Ave,58,2,7,165
148336,JA30740202900000000,0,"5718 Park Ave
Kansas City, MO 64130-
(39.02213254600048, -94.55898634199968)",64130-,,Land Bank,4413.4709999999995,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5718,,,Park,Ave,58,2,7,157
138924,JA30640221300000000,0,"4936 Park Ave
Kansas City, MO 64130-
(39.03616306200047, -94.55814541099966)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5554.3720000000003,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,4936,,,Park,Ave,58,3,7,157
145284,JA30710160900000000,0,"5215 Wabash Ave
Kansas City, MO 64130-
(39.031098527000495, -94.55600518299968)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5358.0429999999997,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5215,,,Wabash,Ave,58,2,7,157
145325,JA30710011100000000,0,"5129 Wabash Ave
Kansas City, MO 64130-
(39.03275788500048, -94.55591516799967)",64130-,"New as of May 10, 2013.",Land Bank,6002.21,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5129,,,Wabash,Ave,58,2,7,157
148350,JA30740201500000000,0,"5727 Brooklyn Ave
Kansas City, MO 64130-
(39.021697868000444, -94.56009494999967)",64130-,,Land Bank,4826.2190000000001,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5727,,,Brooklyn,Ave,58,2,7,157
145282,JA30710160700000000,0,"5211 Wabash Ave
Kansas City, MO 64130-
(39.03131882700046, -94.55599570799967)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5353.0389999999998,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5211,,,Wabash,Ave,58,2,7,157
148376,JA30740182000000000,0,"5736 Wabash Ave
Kansas City, MO 64130-
(39.02158298000046, -94.5566755589997)",64130-,"New as of May 10, 2013.",Land Bank,4816.29,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5736,,,Wabash,Ave,58,2,7,157
138915,JA30640222800000000,0,"4913 Brooklyn Ave
Kansas City, MO 64130-
(39.03719942100048, -94.55919479899967)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,11239.326999999999,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,4913,,,Brooklyn,Ave,58,3,7,157
138848,JA30640331700000000,0,"2408 E 51st St
Kansas City, MO 64130-
(39.0338380660005, -94.55658909799968)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,5730.4459999999999,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,2408,,E,51st,St,58,3,7,157
138810,JA30640282100000000,0,"5040 Euclid Ave
Kansas City, MO 64130-
(39.03433196500049, -94.56172588099969)",64130-,"New as of May 10, 2013.",Land Bank,9657.73,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,5040,,,Euclid,Ave,58,3,7,157
138516,JA30640011102000000,0,"2510 Swope Pkwy
Kansas City, MO 64130-
(39.039506650000476, -94.55533836099966)",64130-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,4643.6620000000003,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,2510,,,Swope,Pkwy,58,3,7,157
138316,JA30630141400000000,0,"1502 E 49th Ter
Kansas City, MO 64110-
(39.03696846100047, -94.56675014699965)",64110-,Sold/transferred to Homesteading Authority by July 2013.,Urban Homesteading,4157.0110000000004,,Blue Hills Neighborhood Association,Blue Hills Neighborhood Association,1502,,E,49th,Ter,58,3,7,165
