"mastertradenameid","tradenamedescription","tradenameform","effectivedate","firstname","middlename","lastname","suffix","registrantorganization","address1","address2","city","state","zipcode","zipcode4","country","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","mailingcountry","dateadded","entitystatus","entityformdate"
"20201142504","SO Flowers","GP","2020-02-16T00:00:00.000",,,,,"PA-Nation","1708 Colorado Blvd",,"Denver","CO",,,"US",,"back door delivery","Denver","CO",,,"US","2020-02-16T00:00:00.000",,
"20201142369","BlueGas Technology Services, Inc.","Entity Type","2020-02-16T00:00:00.000",,,,,"eCommerce Advisory Services, Inc.","17422 E Progress Dr","Ste 214","Centennial","CO",,,"US",,,,,,,,"2020-02-16T00:00:00.000","DQ",
"20201142308","BlueGas Advisory Services, Inc.","Entity Type","2020-02-16T00:00:00.000",,,,,"eCommerce Advisory Services, Inc.","17422 E Progress Dr","Ste 214","Centennial","CO",,,"US",,,,,,,,"2020-02-16T00:00:00.000","DQ",
"20201142679","LeFevre Data","Entity Type","2020-02-16T00:00:00.000",,,,,"Micro Macro & Moose Corp.","4128 Main St Unit 534",,"Timnath","CO",,,"US",,,,,,,,"2020-02-16T00:00:00.000","GOOD",
"20201142877","Stormy Ray by Stormy","Entity Type","2020-02-16T00:00:00.000",,,,,"DSK Industrial LLC","1637 Stoll Dr.",,"Windsor","CO",,,"US",,,,,,,,"2020-02-16T00:00:00.000","GOOD",
"20201142569","Colorado Campworks","Entity Type","2020-02-16T00:00:00.000",,,,,"Campworks CO LLC","11753 N 75th St",,"Longmont","CO",,,"US",,,,,,,,"2020-02-16T00:00:00.000","GOOD",
"20201142515","Bull Shirt Printing","Entity Type","2020-02-16T00:00:00.000",,,,,"Minotaur Construction and Development LLC","1213 San Pedro Ave.",,"Trinidad","CO",,,"US",,,,,,,,"2020-02-16T00:00:00.000","GOOD",
"20201142534","Whistling Boar","Entity Type","2020-02-16T00:00:00.000",,,,,"Scrambled, LLC","253 W Cedar Way",,"Louisville","CO",,,"US",,,,,,,,"2020-02-16T00:00:00.000","GOOD",
"20201142788","Inner Leverage Point, P.C.","Entity Type","2020-02-16T00:00:00.000",,,,,"COLORADO LONGEVITY INSTITUTE, P.C.","55 Hitchcock Way","Suite 110","Santa Barbara","CA",,,"US",,,"Santa Barbara","CA",,,"US","2020-02-16T00:00:00.000","GOOD",
"20201142487","Mile High CPAs","Entity Type","2020-02-16T00:00:00.000",,,,,"Mile High Certified Public Accountants LLC","585 W 128th Dr",,"Westminster","CO",,,"US",,,,,,,,"2020-02-16T00:00:00.000","GOOD",
"20201143021","Denver Kids Camps by Rising Sun Kids","Entity Type","2020-02-16T00:00:00.000",,,,,"Rising Sun Shakti LLC","188 S. Logan St.","Apt. 205","Denver","CO",,,"US",,"Apt. 205","Denver","CO",,,"US","2020-02-16T00:00:00.000","GOOD",
"20201143034","Bishop & Associates, Ltd","Entity Type","2020-02-16T00:00:00.000",,,,,"Bishop & Associates, Ltd","20284 Brimstone Road",,"Cedaredge","CO",,,"US",,,"Cedaredge","CO",,,"US","2020-02-16T00:00:00.000","GOOD",
"20201144463","Rosebud Lake, LLC","Entity Type","2020-02-17T00:00:00.000",,,,,"ROSEBUD LAKE LLC","1775 QUINCE AVE",,"Boulder","CO",,,"US",,,"Boulder","CO",,,"US","2020-02-17T00:00:00.000","GOOD",
"20201143442","Suquality","Entity Type","2020-02-17T00:00:00.000",,,,,"SS Salmon LLC","476 S Murray Blvd Unit 9 C",,"Colorado Springs","CO",,,"US",,,,,,,"US","2020-02-17T00:00:00.000","GOOD",
"20201144920","Aspenbunks","Entity Type","2020-02-17T00:00:00.000",,,,,"SCOTT J. DOHERTY, INC.","5339 CR 214",,"New Castle","CO",,,"US",,,,,,,"US","2020-02-17T00:00:00.000","RP_NC",
"20201144923","SOS Concrete Surface Solutions, Inc.","Entity Type","2020-02-17T00:00:00.000",,,,,"SOS Services, Inc.","1645 O Road",,"Loma","CO",,,"US",,,"Loma","CO",,,"US","2020-02-17T00:00:00.000","GOOD",
"20201145027","Miss-Becoming Boutique","Entity Type","2020-02-17T00:00:00.000",,,,,"JSAD, Inc.","4355 24th St Rd","3101","Greeley","CO",,,"US",,,,,,,,"2020-02-17T00:00:00.000","GOOD",
"20201143330","Thrive Growth & Development","Entity Type","2020-02-17T00:00:00.000",,,,,"Jessika E. Martin DDS, P.C.","15455 Gleneagle Dr, Ste 100",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-02-17T00:00:00.000","GOOD",
"20201143322","Thrive Grow CO","Entity Type","2020-02-17T00:00:00.000",,,,,"Jessika E. Martin DDS, P.C.","15455 Gleneagle Dr, Ste 100",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-02-17T00:00:00.000","GOOD",
"20201143336","Thrive Dental Wellness","Entity Type","2020-02-17T00:00:00.000",,,,,"Jessika E. Martin DDS, P.C.","15455 Gleneagle Dr, Ste 100",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-02-17T00:00:00.000","GOOD",
"20201145005","Fix n' Flip Fido","Entity Type","2020-02-17T00:00:00.000",,,,,"Rocky Mountain Community Services, LLC","11641 Logan Street",,"Northglenn","CO",,,"US",,,,,,,,"2020-02-17T00:00:00.000","GOOD",
"20201143848","B Kirkland Logistics","Entity Type","2020-02-17T00:00:00.000",,,,,"B Kirkland Trucking Inc.","2695 Stoneridge Dr.",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-02-17T00:00:00.000","GOOD",
"20201144282","MD Anesthesia","Entity Type","2020-02-17T00:00:00.000",,,,,"Metro Denver Pain Management, PLLC","10700 East Geddes Avenue","Suite 100","Englewood","CO",,,"US",,,,,,,,"2020-02-17T00:00:00.000","GOOD",
"20201143830","B Kirkland Hauling","Entity Type","2020-02-17T00:00:00.000",,,,,"B Kirkland Trucking Inc.","2695 Stoneridge Dr.",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-02-17T00:00:00.000","GOOD",
"20201144710","HCO Orthopedics, LLC","Entity Type","2020-02-17T00:00:00.000",,,,,"High Country Orthopedics","1592 W. Kettle Ave.",,"Littleton","CO",,,"US",,,"Littleton","CO",,,"US","2020-02-17T00:00:00.000","GOOD",
"20201143819","Bkirkland Trucking","Entity Type","2020-02-17T00:00:00.000",,,,,"B Kirkland Trucking Inc.","2695 Stoneridge Dr.",,"Colorado Springs","CO",,,"US",,,,,,,,"2020-02-17T00:00:00.000","GOOD",
