"registry_number","business_name","entity_type","registry_date","nonprofit_type","associated_name_type","first_name","middle_name","last_name","suffix","not_of_record_entity","entity_of_record_reg_number","entity_of_record_name","address","address_continued","city","state","zip_code"
"299818","UNITED METHODIST CHURCH, OREGON CITY, OREGON","DOMESTIC NONPROFIT CORPORATION","1850-05-17 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT","MIKE",,"BENISCHEK",,,,,"18955 S SOUTH END RD",,"OREGON CITY","OR","97045"
"574418","WILLAMETTE UNIVERSITY","DOMESTIC NONPROFIT CORPORATION","1853-01-21 00:00:00","PUBLIC BENEFIT","REGISTERED AGENT","SHANA",,"SECHRIST",,,,,"900 STATE ST",,"SALEM","OR","97301"
"74612087","PACIFIC UNIVERSITY","DOMESTIC NONPROFIT CORPORATION","1854-01-10 00:00:00","PUBLIC BENEFIT","REGISTERED AGENT","JENNIFER","E","YRUEGAS",,,,,"2043 COLLEGE WAY",,"FOREST GROVE","OR","97116"
"4327011","GRAND LODGE OF ANCIENT FREE AND ACCEPTED MASONS OF OREGON","DOMESTIC NONPROFIT CORPORATION","1857-01-01 00:00:00","MUTUAL BENEFIT WITH MEMBERS","REGISTERED AGENT","MARK",,"PHILLIPS",,,,,"2150 MASONIC WAY",,"FOREST GROVE","OR","97116"
"4336319","GRAND LODGE OF OREGON I.O.O.F.","DOMESTIC NONPROFIT CORPORATION","1857-01-01 00:00:00","PUBLIC BENEFIT","REGISTERED AGENT","RONALD","L","KUNZE",,,,,"3202 SE HOLGATE BLVD",,"PORTLAND","OR","97202"
"4233110","CONGREGATION BETH ISRAEL","DOMESTIC NONPROFIT CORPORATION","1859-01-21 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT","JOSHUA","A","KASHINSKY",,,,,"1972 NW FLANDERS ST",,"PORTLAND","OR","97209"
"179713","THE FIRST PRESBYTERIAN CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1865-10-23 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT","MARC",,"LAVENDER",,,,,"1200 SW ALDER ST",,"PORTLAND","OR","97205"
"179812","FIRST UNITARIAN CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1866-07-18 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT","TOM",,"DISRUD",,,,,"1034 SW 13TH AVE",,"PORTLAND","OR","97205"
"486811","SPENCER BUTTE LODGE NO. 9, INDEPENDENT ORDER OF ODD FELLOWS","DOMESTIC NONPROFIT CORPORATION","1866-09-05 00:00:00","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","JOHN",,"BENNETT",,,,,"350 PEARL ST #412",,"EUGENE","OR","97401"
"414","LEWIS & CLARK COLLEGE","DOMESTIC NONPROFIT CORPORATION","1867-02-02 00:00:00","PUBLIC BENEFIT","REGISTERED AGENT","DAVID","C","REESE",,,,,"615 S PALATINE HILL RD MSC 33",,"PORTLAND","OR","97219"
