"trade","level","company","code_year","course_title","hours","contact_name","contact_phone","contact_email","course_type","website","approved_denied"
"Electrical","Master/Journeyman","@ Home Prep","2017","2017 NEC Updates","15 Hours",,"800-531-8906","info@athomeprep.com","online","www.athomeprep.com","Approved"
"Plumbing","Master/Journeyman","@ Your Pace Online","2015","2015 IPC Update w/VT Rules","8 Hours","Tim Bell","877-724-6150","contact@atyourpaceonline.com","Online","https://www.tradesmance.com/","Approved"
"Plumbing","P1 - Water Heater","@ Your Pace Online","2015","2015 IPC Update w/VT Rules","8 Hours","Tim Bell","877-724-6150","contact@atyourpaceonline.com","Online","https://www.tradesmance.com/","Approved"
"Plumbing","P2 - Heating System","@ Your Pace Online","2015","2015 IPC Update w/VT Rules","8 Hours","Tim Bell","877-724-6150","contact@atyourpaceonline.com","Online","https://www.tradesmance.com/","Approved"
"Plumbing","P3 - Water Treatment","@ Your Pace Online","2015","2015 IPC Update w/VT Rules","8 Hours","Tim Bell","877-724-6150","contact@atyourpaceonline.com","Online","https://www.tradesmance.com/","Approved"
"Electrical","A1 Auto Gas/Oil Heating Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","B2 Outdoor Advertising Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","C3 Refrigeration & A/C Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","D4 Appliance & Motor Repairs  Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","E5 Well Pump  Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","F6 Farm Equipment  Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","G7c Comm Fire Alarm Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","G7G Gas Pumps/Bulk Plats  Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","G7K Electric Locksmith  Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","G7l Lightning Rod  Specialty","@HomePrep","2014","2014 NEC Updates","8 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","Master/Journeyman","@HomePrep","2014","2014 NEC Updates","15 Hours",,"800-952-0910","info@athomeprep.com","Online","www.contractor-licensing.com","Approved"
"Electrical","A1 Auto Gas/Oil Heating Specialty","@Your Pace Online","2014","2014 NEC Updates","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","A1 Auto Gas/Oil Heating Specialty","@Your Pace Online","2017","2017 NEC Review","8 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","Abbreviated 8HR","@Your Pace Online","2014","2014 NEC Code Update Abbreviated 8 hour","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","B2 Outdoor Advertising Specialty","@Your Pace Online","2014","2014 NEC Updates","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","B2 Outdoor Advertising Specialty","@Your Pace Online","2017","2017 NEC Review","8 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","C3 Refrigeration & A/C Specialty","@Your Pace Online","2014","2014 NEC Updates","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","C3 Refrigeration & A/C Specialty","@Your Pace Online","2017","2017 NEC Review","8 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","D4 Appliance & Motor Repairs  Specialty","@Your Pace Online","2014","2014 NEC Updates","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","D4 Appliance & Motor Repairs  Specialty","@Your Pace Online","2017","2017 NEC Review","8 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","E5 Well Pump  Specialty","@Your Pace Online","2014","2014 NEC Updates","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","E5 Well Pump  Specialty","@Your Pace Online","2017","2017 NEC Review","8 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","F6 Farm Equipment  Specialty","@Your Pace Online","2014","2014 NEC Updates","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","F6 Farm Equipment  Specialty","@Your Pace Online","2017","2017 NEC Review","8 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","G7G Gas Pumps/Bulk Plats  Specialty","@Your Pace Online","2014","2014 NEC Updates","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","G7G Gas Pumps/Bulk Plats  Specialty","@Your Pace Online","2017","2017 NEC Review","8 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","G7K Electric Locksmith  Specialty","@Your Pace Online","2014","2014 NEC Updates","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","G7K Electric Locksmith  Specialty","@Your Pace Online","2017","2017 NEC Review","8 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","G7l Lightning Rod  Specialty","@Your Pace Online","2014","2014 NEC Updates","8 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","G7l Lightning Rod  Specialty","@Your Pace Online","2017","2017 NEC Review","8 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","Master/Journeyman","@Your Pace Online","2014","2014 NEC Code Update","15 Hours",,"877-724-6150","Contact@atyourpaceonline.com","Online","https://www.tradesmance.com","Approved"
"Electrical","Master/Journeyman","@Your Pace Online","2017","2017 NEC Review","15 Hours",,"877-724-6150","programs@atyourpaceonline.com","Online","www.tradesmance.com","Approved"
"Electrical","Master/Journeyman","Alfio Torrisi","2014","2014 NEC Code Change","15 Hours",,"603-419-9738","pat12382@aol.com","Classroom","n/a","Approved"
"Electrical","Master/Journeyman","Alternative Energy Solutions, LLC","2017","2017 Electrical Continuing Education","15 Hours","Robert Boender","203-667-2624","info@enlighteningthefuture.com","Classroom","www.enlighteningthefuture.com","Approved"
"Electrical","Master/Journeyman","American Electrical Institute","2014","2014 NEC Code Change","15 Hours",,"855-780-5046","electricalceu@gmail.com","Online","www.aietraining.com","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Tech Changes from 2010 to 2013 NFPA 13, Part III: Res. Sprinkler","1.5 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Fire Pump Assessment","1.5 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Fire Sprinkler Design: The Challenge of Special Situations","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"FM Global & NFPA 13 Requirements","1 Hour","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Internal Piping Condition & Obstruction Investigation","1.5 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Nitrogen Inserting for Corrosion Control in Fire Sprinkler Systems","1.5 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"NFPA 13, 2013 Ed.: Storage Occupancies","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"NFPA 13: Obstructions","1.5 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"NFPA 13: Proposed 2016 Changes","1.5 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"NFPA 25, 2014 Ed.: Step-by-Step Instructions to Conduct Inspections & Tests","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"NFPA 25, 2014 Ed.: The Water-Based Systems Owner's Manual","1.5 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"NFPA 25, Table A.3.3.7: Identifiying and Classifying Deficiences and Impairments","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Seismic Bracing Layout","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Water Mist Systems: A Manufacturer Roudtable","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Basic Fire Alarms with Sprinkler Systems","1.5 Hours","Marlene Garrett","214-349-5965","mgarrett@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"April 24- Victaulic-New Technology and device training","4 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"April 24- VT AFSA training,  Viking","4 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Tech 106: hydraulic calculations & Water supplies","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Tech 107: Hydraulic Calculations & System demand","1 Hour","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Determination & Application of Seismic Protectioin Requirements for Fire Sprinkler Systems","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Advanced Seismic Protection of Fire Sprinkler Systems","7 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Technology 201 Hydraulic Calc. Part 1","1 Hour","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Technology 201 Hydraulic Calc. Part 2","1 Hour","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Technology 201 Hydraulic Calc. Part 3","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Technology 105: Classification & Spacing","3 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Technology 104: Layout concepts","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Technology 103: System Types","2 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Technology 102: Hangers& Piping Systems","3 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Applied Sprinkler Technology 101: Basics","3 Hours","Leslie Clounts","214-349-5965","lclounts@firesprinkler.org","Online","www.firesprinkler.org","Approved"
"TQP","T3 - Sprinkler Installer","American Fire Sprinkler Association",,"Integrated Testing and NFPA 4","1 Hours","Marlene Garrett","214-349-5965","mgarrett@firesprinkler.org","Classroom","www.firesprinkler.org","Approved"
