"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","fund_name","account_name","data_source","authority_name","zip","payment_method","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","po_date","supplier_city","supplier_country","item_code_name","currency","value_of_spend"
"2017","PUBLIC WORKS - STREET SERVICES","MANERI SIGN CO INC","2016-07-22T00:00:00.000","1412.4","59191","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","MANERI SIGN CO INC","90084","CHECK","0001720163","NO PARKING 6:30 AM TO 4PM EXCE","NO PARKING 6:30 AM TO 4PM EXCEPT SAT 7 SUN COROPLAST 18X18","1.32","EA","1000","9","118.8","26.4","2016-05-11T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","1320"
"2017","PUBLIC WORKS - STREET SERVICES","MANERI SIGN CO INC","2016-07-25T00:00:00.000","706.2","59191","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","MANERI SIGN CO INC","90084","CHECK","0001720167","NO PARKING 6:30 AM TO 4PM EXCE","NO PARKING 6:30 AM TO 4PM EXCEPT SAT & SUN CALL 311 COROPLAST 18X18","1.32","EA","500","9","59.4","13.2","2016-05-11T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","660"
"2017","PUBLIC WORKS - STREET SERVICES","MANERI SIGN CO INC","2016-07-22T00:00:00.000","706.2","59191","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","MANERI SIGN CO INC","90084","CHECK","0001720163","NO PARKING 6AM TO 6PM COROPLAS","NO PARKING 6AM TO 6PM COROPLAST 18X18 TUESDAY ONLY","1.32","EA","500","9","59.4","13.2","2016-05-11T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","660"
"2017","PUBLIC WORKS - STREET SERVICES","MANERI SIGN CO INC","2016-07-25T00:00:00.000","353.1","59191","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","MANERI SIGN CO INC","90084","CHECK","0001720167","NO PARKING 12:00 AM TO 12:00 P","NO PARKING 12:00 AM TO 12:00 PM SAT & SUN ONLY CALL 311 COROPLAST 18X18","1.32","EA","250","9","29.7","6.6","2016-05-11T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","330"
"2017","PUBLIC WORKS - STREET SERVICES","MANERI SIGN CO INC","2016-07-25T00:00:00.000","353.1","59191","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","MANERI SIGN CO INC","90084","CHECK","0001720167","NO PARKING 12:00 AM TO 12:00 P","NO PARKING 12:00 AM TO 12:00 PM (NO EXCEPTIONS) CALL 311 COROPLAST 18X18","1.32","EA","250","9","29.7","6.6","2016-05-11T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","330"
"2017","PUBLIC WORKS - STREET SERVICES","MANERI SIGN CO INC","2016-07-25T00:00:00.000","353.1","59191","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","MANERI SIGN CO INC","90084","CHECK","0001720167","NO PARKING 6:00 AM TO 6:00 PM","NO PARKING 6:00 AM TO 6:00 PM SAT & SUN ONLY CALL 311 COROPLAST 18X18","1.32","EA","250","9","29.7","6.6","2016-05-11T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","330"
"2017","PUBLIC WORKS - STREET SERVICES","MANERI SIGN CO INC","2016-07-25T00:00:00.000","353.1","59191","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","MANERI SIGN CO INC","90084","CHECK","0001720167","NO PARKING 6PM TO 6AM SAT & SU","NO PARKING 6PM TO 6AM SAT & SUN ONLY CALL 311 COROPLAST 18X18","1.32","EA","250","9","29.7","6.6","2016-05-11T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","330"
"2017","PUBLIC WORKS - STREET SERVICES","MANERI SIGN CO INC","2016-07-25T00:00:00.000","353.1","59191","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","MANERI SIGN CO INC","90084","CHECK","0001720167","NO PARKING 6PM TO 6AM (NO EXCE","NO PARKING 6PM TO 6AM (NO EXCEPTIONS) CALL 311 COROPLAST 18X18","1.32","EA","250","9","29.7","6.6","2016-05-11T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","330"
"2017","PUBLIC WORKS - STREET SERVICES","MANERI SIGN CO INC","2016-07-25T00:00:00.000","353.1","59191","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","MANERI SIGN CO INC","90084","CHECK","0001720167","NO PARKING 12:00 AM TO 12:00 P","NO PARKING 12:00 AM TO 12:00 PM EXCEPT SAT & SUN CALL 311 COROPLAST 18X18","1.32","EA","250","9","29.7","6.6","2016-05-11T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","330"
"2017","GENERAL SERVICES","MANERI SIGN CO INC","2016-11-07T00:00:00.000","1018.64","59191","STORES REVOLVING","AVAILABLE","SMS","MANERI SIGN CO INC","90084","CHECK","1756313","SIGN,DOT #7021,NO PARKING 10AM","SIGN,DOT #7021,NO PARKING 10AM-12PM THURSDAY STREET SWEEPING,SYMBOL,12"" X 18"",SEG W/ GRAFFITI OVERLAY, SMS 551215030781","9.52","EA","100","9","85.68","19.04","2016-09-12T00:00:00.000","LOS ANGELES","USA","MISC SIGNAGE","USD","952"
