"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1000059","NADIR CAVALEIRO","INDIVIDUAL",,"BRASILIS BBQ","LIR.0018367","LIR","18367",,"RESTAURANT LIQUOR","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2011-08-02T00:00:00.000","2012-08-02T00:00:00.000","2013-08-01T00:00:00.000","58 MAIN ST","DANBURY","CT","068108047","2013-05-20T00:00:00.000"
"1000262","WINIFRED M WOODS","INDIVIDUAL",,"THE GRILLE ON THE LOWER ROAD","LIR.0018368","LIR","18368",,"RESTAURANT LIQUOR","INACTIVE",,"0","2011-06-08T00:00:00.000","2020-10-09T00:00:00.000","2021-10-07T00:00:00.000","100 SHORE RD","OLD LYME","CT","063712610","2021-12-06T00:00:00.000"
"1000531","JAMES K COREY","INDIVIDUAL",,"OUTBACK STEAKHOUSE","LIR.0018370","LIR","18370",,"RESTAURANT LIQUOR","INACTIVE",,"0","2011-07-06T00:00:00.000","2019-07-06T00:00:00.000","2020-11-05T00:00:00.000","305 N FRONTAGE RD","NEW LONDON","CT","063202623","2020-11-19T00:00:00.000"
"1000532","STEVEN C CHILA","INDIVIDUAL",,"JESSIE'S RESTAURANT","LIR.0018371","LIR","18371",,"RESTAURANT LIQUOR","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2011-06-17T00:00:00.000","2011-06-17T00:00:00.000","2012-06-16T00:00:00.000","90 HALLS RD","OLD LYME","CT","063714406","2012-04-27T00:00:00.000"
"1000535","ALEX BERNARD JOHNSON","INDIVIDUAL",,"CARRABBA'S ITALIAN GRILL","LIR.0018372","LIR","18372",,"RESTAURANT LIQUOR","INACTIVE","OUT OF BUSINESS","0","2011-07-06T00:00:00.000","2016-07-06T00:00:00.000","2017-07-05T00:00:00.000","31 REDSTONE RD","MANCHESTER","CT","060428754","2017-03-21T00:00:00.000"
"1000540","KATHLEEN FARRIER","INDIVIDUAL",,"OUTBACK STEAKHOUSE","LIR.0018373","LIR","18373",,"RESTAURANT LIQUOR","INACTIVE",,"0","2011-07-06T00:00:00.000","2019-07-06T00:00:00.000","2020-11-05T00:00:00.000","116 NEWTOWN RD","DANBURY","CT","068104123","2020-11-19T00:00:00.000"
"1001925","RAMANJIT SINGH","INDIVIDUAL",,"LEVENTI'S RESTAURANT","LIR.0018376","LIR","18376",,"RESTAURANT LIQUOR","INACTIVE","CANCELLATION/NPI","0","2011-06-30T00:00:00.000","2013-07-01T00:00:00.000","2014-06-29T00:00:00.000","187 ROUTE 66 E","COLUMBIA","CT","062371237","2013-12-19T00:00:00.000"
"1001930","ANDRZEJ P KOTULA","INDIVIDUAL",,"TASTE OF POLAND","LIR.0018377","LIR","18377",,"RESTAURANT LIQUOR","INACTIVE",,"0","2011-06-27T00:00:00.000","2011-06-27T00:00:00.000","2012-06-26T00:00:00.000","36 BROAD ST","NEW BRITAIN","CT","060534301","2013-09-26T00:00:00.000"
"1001945","SAENGATHITH PHONGSA","INDIVIDUAL",,"ATHENS PIZZA RESTAURANT","LIR.0018378","LIR","18378",,"RESTAURANT LIQUOR","INACTIVE",,"0","2011-07-01T00:00:00.000","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000","140 SCHOOL ST","PUTNAM","CT","062601613","2017-07-14T00:00:00.000"
"1001958","ROGER MANTER","INDIVIDUAL",,"THE MAD HATTER","LIR.0018379","LIR","18379",,"RESTAURANT LIQUOR","INACTIVE",,"0","2011-07-08T00:00:00.000","2011-07-08T00:00:00.000","2012-07-07T00:00:00.000","1 IVES ST","DANBURY","CT","068106684","2013-09-26T00:00:00.000"
"1001959","WILLARD LAWLESS","INDIVIDUAL",,"BANC HOUSE RESTAURANT","LIR.0018380","LIR","18380",,"RESTAURANT LIQUOR","ACTIVE IN RENEWAL","CURRENT","1","2011-06-14T00:00:00.000","2021-10-14T00:00:00.000","2022-10-13T00:00:00.000","16 RIVER ST","NORWALK","CT","068503444","2021-10-27T00:00:00.000"
