"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","fund_name","account_name","data_source","authority_name","zip","payment_method","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","po_date","supplier_city","supplier_country","item_code_name","currency","value_of_spend"
"2017","ZOO","GRAINGER","2017-03-06T00:00:00.000","157.12","59732","GENERAL FUND (GENERAL BUDGET)","MAINTENANCE MATERIALS, SUPPLIE","SMS","GRAINGER","60038","CHECK","0001801025","20JY62 WD-40","20JY62 WD-40","12.04","LO","12","8.75","12.64","0","2017-02-08T00:00:00.000","PALATINE","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","144.48"
"2017","ZOO","OFFICE DEPOT BUSINESS SVCS DIV","2017-06-07T00:00:00.000","10.97",,"GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","85038","CHECK","0001833939","WD-40� SMART STRAW, 12 OZ CAN","WD-40� SMART STRAW, 12 OZ CAN ITEM # 746441","10.09","EA","1","8.75","0.88","0","2017-05-11T00:00:00.000","PHOENIX","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","10.09"
"2017","ZOO","GRAINGER","2016-07-25T00:00:00.000","10.49","59276","GENERAL FUND (GENERAL BUDGET)","MAINTENANCE MATERIALS, SUPPLIE","SMS","GRAINGER","60038","CHECK","0001728771","20JY62:  WD-40. 12OZ SPRAY LUB","20JY62:  WD-40. 12OZ SPRAY LUBRICANT","9.62","LO","1","9","0.87","0","2016-06-06T00:00:00.000","PALATINE","USA","HAND TOOLS","USD","9.62"
"2017","GENERAL SERVICES","MCMASTER CARR SUPPLY CO","2017-01-27T00:00:00.000","51.95",,"GENERAL FUND (GENERAL BUDGET)","LABORATORY TESTING EXPENSE","SMS","MCMASTER CARR SUPPLY CO","60680","CHECK","0001783659","WD-40 - CAT NO. 1347K32","WD-40 - CAT NO. 1347K32","23.83","EA","2","9","4.29","0","2016-12-08T00:00:00.000","CHICAGO","USA","LUBRICANTS, OILS,GREASES & ANT","USD","47.66"
"2017","GENERAL SERVICES","MCMASTER CARR SUPPLY CO","2017-02-10T00:00:00.000","50.88",,"GENERAL FUND (GENERAL BUDGET)","LABORATORY TESTING EXPENSE","SMS","MCMASTER CARR SUPPLY CO","60680","CHECK","0001796833","WD-40 - 1 GALLON - CAT NO. 134","WD-40 - 1 GALLON - CAT NO. 1347K32","23.83","EA","2","8.75","4.17","0.95","2017-01-25T00:00:00.000","CHICAGO","USA","LUBRICANTS, OILS,GREASES & ANT","USD","47.66"
"2017","GENERAL SERVICES","GRAINGER","2016-11-18T00:00:00.000","47.96","59732","GENERAL FUND (GENERAL BUDGET)","LABORATORY TESTING EXPENSE","SMS","GRAINGER","60038","CHECK","1767967","WD-40 SPRAY BOTTLES (EMPTY)","WD-40 SPRAY BOTTLES (EMPTY) - CAT NO. 5A284","4.4","LO","10","9","3.96","0","2016-10-18T00:00:00.000","PALATINE","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","44"
"2017","GENERAL SERVICES","MATHESON TRI-GAS INC","2016-10-24T00:00:00.000","12.34",,"GENERAL FUND (GENERAL BUDGET)","FIELD EQUIPMENT EXPENSE","SMS","MATHESON TRI-GAS INC","91185","CHECK","0001762679","WD-40 SMART","WD-40 SMART","11.32","EA","1","9","1.02","0","2016-09-30T00:00:00.000","PASADENA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","11.32"
"2017","BUILDING AND SAFETY","OFFICE DEPOT BUSINESS SVCS DIV","2016-11-07T00:00:00.000","52.27",,"BLDG & SAFETY PERMIT ENTERPRIS","BUILDING AND SAFETY EXPENSE AN","SMS","OFFICE DEPOT BUSINESS SVCS DIV","85038","CHECK","1763533","WD-40� SMART STRAW, 12 OZ CAN","WD-40� SMART STRAW, 12 OZ CAN  ITEM # 746441 ENTERED ITEM # 746441","9.59","LO","5","9","4.32","0","2016-10-04T00:00:00.000","PHOENIX","USA","OFFICE SUPPLIES","USD","47.95"
"2017","APPROPRIATIONS TO SPECIAL PURPOSE FUND","GRAINGER","2016-10-11T00:00:00.000","1404.13","59276","SEWER OPERATIONS & MAINTENANCE","PW-SANITATION EXPENSE & EQUIPM","SMS","GRAINGER","60038","CHECK","0001756857","LUBRICANT AERO CORR RES WD-40","LUBRICANT AERO CORR RES WD-40, 16 OZ, GRAINGER P/N 3UM47","5.65","EA","228","9","115.93","0","2016-09-13T00:00:00.000","PALATINE","USA","GEAR OIL","USD","1288.2"
"2017","APPROPRIATIONS TO SPECIAL PURPOSE FUND","WARREN DISTRIBUTING INC","2017-05-04T00:00:00.000","1077.71","58578","SEWER OPERATIONS & MAINTENANCE","PW-SANITATION EXPENSE & EQUIPM","SMS","WARREN DISTRIBUTING INC","90670","CHECK","0001819466","LUBRICANT AERO CORR RES WD-40","LUBRICANT AERO CORR RES WD-40, 16 OZ, GRAINGER P/N 3UM47","5.64","EA","179","8.75","88.34","20.19","2017-04-03T00:00:00.000","SANTA FE SPRINGS","USA","GEAR OIL","USD","1009.56"
"2017","APPROPRIATIONS TO SPECIAL PURPOSE FUND","EMPIRE CLEANING SUPPLY","2016-09-06T00:00:00.000","904.7",,"SEWER OPERATIONS & MAINTENANCE","PW-SANITATION EXPENSE & EQUIPM","SMS","EMPIRE CLEANING SUPPLY","90640","CHECK","0001744997","LUBRICANT AERO CORR RES WD-40","LUBRICANT AERO CORR RES WD-40, 16 OZ, GRAINGER P/N 3UM47","8.3","EA","100","9","74.7","0","2016-08-03T00:00:00.000","MONTEBELLO","USA","GEAR OIL","USD","830"
"2017","APPROPRIATIONS TO SPECIAL PURPOSE FUND","WARREN DISTRIBUTING INC","2017-05-30T00:00:00.000","216.74","58578","SEWER OPERATIONS & MAINTENANCE","PW-SANITATION EXPENSE & EQUIPM","SMS","WARREN DISTRIBUTING INC","90670","CHECK","0001819466","LUBRICANT AERO CORR RES WD-40","LUBRICANT AERO CORR RES WD-40, 16 OZ, GRAINGER P/N 3UM47","5.64","EA","36","8.75","17.76","4.06","2017-04-03T00:00:00.000","SANTA FE SPRINGS","USA","GEAR OIL","USD","203.04"
"2017","APPROPRIATIONS TO SPECIAL PURPOSE FUND","WARREN DISTRIBUTING INC","2017-05-30T00:00:00.000","150.52","58578","SEWER OPERATIONS & MAINTENANCE","PW-SANITATION EXPENSE & EQUIPM","SMS","WARREN DISTRIBUTING INC","90670","CHECK","0001819466","LUBRICANT AERO CORR RES WD-40","LUBRICANT AERO CORR RES WD-40, 16 OZ, GRAINGER P/N 3UM47","5.64","EA","25","8.75","12.34","2.82","2017-04-03T00:00:00.000","SANTA FE SPRINGS","USA","GEAR OIL","USD","141"
"2017","APPROPRIATIONS TO SPECIAL PURPOSE FUND","OFFICE DEPOT BUSINESS SVCS DIV","2016-10-26T00:00:00.000","10.45",,"SEWER OPERATIONS & MAINTENANCE","PW-SANITATION EXPENSE & EQUIPM","SMS","OFFICE DEPOT BUSINESS SVCS DIV","85038","CHECK","0001760068","WD-40, 12 OZ. (PRF: MIC1609191","WD-40, 12 OZ. (PRF: MIC1609191","9.59","EA","1","9","0.86","0","2016-09-22T00:00:00.000","PHOENIX","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","9.59"
"2016","GENERAL SERVICES","WARREN DISTRIBUTING INC","2015-09-24T00:00:00.000","80.12","58578","GENERAL FUND (GENERAL BUDGET)","FIELD EQUIPMENT EXPENSE","SMS","WARREN DISTRIBUTING INC","90670","CHECK","0001644251","SPRAY WD-40","SPRAY WD-40","6.24","LO","12","9","6.74","1.5","2015-08-28T00:00:00.000","SANTA FE SPRINGS","USA","AUTOMOTIVE","USD","74.88"
"2016","GENERAL SERVICES","GRAINGER","2016-02-08T00:00:00.000","57.55","59276","GENERAL FUND (GENERAL BUDGET)","LABORATORY TESTING EXPENSE","SMS","GRAINGER","60038","CHECK","0001682810","WD-40 SPRAY BOTTLES - CAT NO","WD-40 SPRAY BOTTLES - CAT NO. 5A284","4.4","LO","12","9","4.75","0","2016-01-13T00:00:00.000","PALATINE","USA","HAND TOOLS","USD","52.8"
"2016","CITY PLANNING","OFFICE DEPOT BUSINESS SVCS DIV","2016-04-01T00:00:00.000","11",,"GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001697710","746-441 WD-40 SMART STRAW","746-441 WD-40 SMART STRAW","10.09","EA","1","9","0.91","0","2016-03-03T00:00:00.000","LOS ANGELES","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","10.09"
"2016","APPROPRIATIONS TO SPECIAL PURPOSE FUND","WARREN DISTRIBUTING INC","2015-10-02T00:00:00.000","878.97","58578","SEWER OPERATIONS & MAINTENANCE","PW-SANITATION EXPENSE & EQUIPM","SMS","WARREN DISTRIBUTING INC","90670","CHECK","0001641602","LUBRICANT AERO CORR RES WD-40","LUBRICANT AERO CORR RES WD-40, 16 OZ, GRAINGER P/N 3UM47","6.72","EA","120","9","72.57","16.13","2015-08-19T00:00:00.000","SANTA FE SPRINGS","USA","GEAR OIL","USD","806.4"
"2016","APPROPRIATIONS TO SPECIAL PURPOSE FUND","WARREN DISTRIBUTING INC","2015-10-02T00:00:00.000","517.71","58578","SEWER OPERATIONS & MAINTENANCE","PW-SANITATION EXPENSE & EQUIPM","SMS","WARREN DISTRIBUTING INC","90670","CHECK","0001641602","LUBRICANT AERO CORR RES WD-40","LUBRICANT AERO CORR RES WD-40, 16 OZ, GRAINGER P/N 3UM47","6.72","EA","72","9","43.55","9.68","2015-08-19T00:00:00.000","SANTA FE SPRINGS","USA","GEAR OIL","USD","483.84"
"2016","APPROPRIATIONS TO SPECIAL PURPOSE FUND","GRAINGER","2016-02-22T00:00:00.000","184.95","59276","SEWER OPERATIONS & MAINTENANCE","PW-SANITATION EXPENSE & EQUIPM","SMS","GRAINGER","60038","CHECK","0001686040","LUBE AERO WD-40 BRAND WD-STOPS","LUBE AERO WD-40 BRAND WD-STOPS SQUEAKS, DISPLACES MOISTURE, CLEANS, PROTECTS, LOOSENS RUSTED PARTS FREES STICKS MECHANISNIS","7.07","EA","24","9","15.27","0","2016-01-25T00:00:00.000","PALATINE","USA","GREASE","USD","169.68"
"2015","RECREATION AND PARKS","WINZER CORPORATION","2015-06-03T00:00:00.000","134.72",,"RECREATION AND PARKS","MAINTENANCE MATERIALS, SUPPLIE","SMS","WINZER CORPORATION","75267","CHECK","0001604499","WD-40 SMART STRAW 12OZ.891-399","WD-40 SMART STRAW 12OZ.891-3998","10.3","EA","12","9","11.12","0","2015-04-23T00:00:00.000","DALLAS","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","123.6"
"2015","POLICE","ANNEX GROUP INC","2014-09-17T00:00:00.000","82.05","59201","GENERAL FUND (GENERAL BUDGET)","FIELD EQUIPMENT EXPENSE","SMS","ANNEX GROUP INC","90019","CHECK","0001534586","WD-40 18OZ<ANN-WD40","WD-40 18OZ<ANN-WD40","12.78","LO","6","9","6.9","1.53","2014-08-18T00:00:00.000","LOS ANGELES","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","76.68"
"2015","GENERAL SERVICES","MCMASTER CARR SUPPLY CO","2014-12-08T00:00:00.000","79.26",,"GENERAL FUND (GENERAL BUDGET)","LABORATORY TESTING EXPENSE","SMS","MCMASTER CARR SUPPLY CO","60680","CHECK","0001556040","WD-40, 16 OZ AEROSOL CAN - CAT","WD-40, 16 OZ AEROSOL CAN - CAT NO. 1347K17","6.06","EA","12","9","6.54","0","2014-10-31T00:00:00.000","CHICAGO","USA","LUBRICANTS, OILS,GREASES & ANT","USD","72.72"
"2015","GENERAL SERVICES","MCMASTER - CARR SUPPLY","2015-03-24T00:00:00.000","51",,"GENERAL FUND (GENERAL BUDGET)","LABORATORY TESTING EXPENSE","SMS","MCMASTER - CARR SUPPLY","60680","CHECK","0001584849","WD-40 - CAT NO. 1347K32","WD-40 - CAT NO. 1347K32","23.83","GLL","2","9","4.29","0.95","2015-02-17T00:00:00.000","CHICAGO","USA","LUBRICANTS, OILS,GREASES & ANT","USD","47.66"
"2015","GENERAL SERVICES","GRAINGER","2014-07-09T00:00:00.000","29.58","59276","GENERAL FUND (GENERAL BUDGET)","CONSTRUCTION MATERIALS","SMS","GRAINGER","60038","CHECK","0001514866","MATERIAL: WD-40 (1 GAL. NON-AE","MATERIAL: WD-40 (1 GAL. NON-AEROSOL / 20J66) WO A0960100","27.14","LO","1","9","2.44","0","2014-06-03T00:00:00.000","PALATINE","USA","HAND TOOLS","USD","27.14"
"2015","GENERAL SERVICES","GRAINGER","2015-05-12T00:00:00.000","20.12","59276","GENERAL FUND (GENERAL BUDGET)","CONSTRUCTION MATERIALS","SMS","GRAINGER","60038","CHECK","0001602359","MATERIAL: LUBRICANT, WD-40, AE","MATERIAL: LUBRICANT, WD-40, AEROSOL CAN, 16 OZ, 25 VOC, ITEM# 20JY63","9.23","LO","2","9","1.66","0","2015-04-15T00:00:00.000","PALATINE","USA","HAND TOOLS","USD","18.46"
"2015","GENERAL SERVICES","MCMASTER CARR SUPPLY CO","2014-07-30T00:00:00.000","14",,"GENERAL FUND (GENERAL BUDGET)","LABORATORY TESTING EXPENSE","SMS","MCMASTER CARR SUPPLY CO","60680","CHECK","0001523686","WD-40 SPRAY BOTTLE, 16OZ CAPAC","WD-40 SPRAY BOTTLE, 16OZ CAPACITY - CAT NO. 1347K31","3.27","EA","4","9","1.18","0.26","2014-07-08T00:00:00.000","CHICAGO","USA","MISC LABORATORY SUPPLIES","USD","13.08"
"2015","GENERAL SERVICES","ASSOCIATED OF LOS ANGELES","2014-10-17T00:00:00.000","13.88","58695","GENERAL FUND (GENERAL BUDGET)","CONSTRUCTION MATERIALS","SMS","ASSOCIATED OF LOS ANGELES","94066","CHECK","0001536001","MATERIAL: WD-40 12OZ. SPRAY CA","MATERIAL: WD-40 12OZ. SPRAY CAN","12.85","LO","1","9","1.16","0.13","2014-08-21T00:00:00.000","SAN BRUNO","USA","ELECTRICAL COMPONENTS AND SUPP","USD","12.85"
"2015","GENERAL SERVICES","ASSOCIATED OF LOS ANGELES","2014-12-10T00:00:00.000","13.88","58695","GENERAL FUND (GENERAL BUDGET)","CONSTRUCTION MATERIALS","SMS","ASSOCIATED OF LOS ANGELES","94066","CHECK","0001554979","MATERIAL: WD-40","MATERIAL: WD-40","12.85","LO","1","9","1.16","0.13","2014-10-28T00:00:00.000","SAN BRUNO","USA","ELECTRICAL COMPONENTS AND SUPP","USD","12.85"
