"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","btrc","government_activity","fund_group_name","fund_type","fund_name","fund","account_name","account_code","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","authority_name","authority_link","department_number","program","vendor_id","zip","payment_method","payment_status","inv_num","invoice_due_date","invoice_discount_due_date","inv_date","inv_line","inv_dist_line","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","receiver_id","po_date","po_line_number","procurement_organization","buyer_name","supplier_city","supplier_country","bu_name","site_location","item_code","item_code_name","currency","value_of_spend","vendor_num"
"8138133","2023","CITY EMPLOYEES RETIREMENT SYSTEM","KEENAN & ASSOCIATES","2022-07-08T00:00:00.000","43652.5",,"2601703","PENSION","FIDUCIARY","PENSION TRUST","CITY EMPLOYEES RETIREMENT","800","CONTRACTUAL SERVICES","163040","AD26230000000798","SUPPLIES & OTHER SERVICES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS",,,"16","CITY EMPLOYEES RETIREMENT","VC0000004704","90510","CHECK","PAID","PRC1623800160008",,,"2022-07-06T00:00:00.000","1","1","SC16CO22004177M","RETIRED HEALTH CONSULTING SRVCS","RETIRED HLTH CONSULTING SRVCS-MAY 2022","0",,"0","0","0","0",,"2021-08-06T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000004704-KEENAN & ASSOCIATES"
"8138255","2023","CITY EMPLOYEES RETIREMENT SYSTEM","QTC MEDICAL GROUP INC","2022-07-12T00:00:00.000","1650",,"801776","PENSION","FIDUCIARY","PENSION TRUST","CITY EMPLOYEES RETIREMENT","800","CONTRACTUAL SERVICES","163040","EFT26230000000408","SUPPLIES & OTHER SERVICES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS",,,"16","CITY EMPLOYEES RETIREMENT","100033028","91773","EFT","PAID","PRC1623800160009",,,"2022-07-06T00:00:00.000","1","1","SC16CO22004193M","DISABILITY MEDICAL EVALUATION SVCS","BILL: LACERS: EDMOND KHAJKIAN- RICHARD A ROGACHEFSKY_05/23/22","0",,"0","0","0","0",,"2022-06-21T00:00:00.000","1",,,,,"CITY",,,,"USD",,"100033028-QTC MEDICAL GROUP INC"
"8132716","2023","FIRE","MEDICO PROFESSIONAL LINEN SVC","2022-07-25T00:00:00.000","29050.43",,"7233","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OPERATING SUPPLIES","006020","AD26230000003844","SUPPLIES & OTHER SERVICES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS",,,"38","GENERAL SERVICES PROCUREMENT","000014305","90807","CHECK","PAID","IN38230000007151","2022-07-27T00:00:00.000","2022-07-27T00:00:00.000","2022-07-06T00:00:00.000","1","1","CPO38220000476984","MEDICO 6/1-6/30/22 ACCT#20149800 LAFD JUNE 2022","LAUNDRY SERVICES, TOWELS FOR LOS ANGELES FIRE DEPARTMENT (LA","0.310116",,"93676","0","0","0","220000117600","2022-05-25T00:00:00.000","1","CITY","66427.0","LONG BEACH","US","CITY","LOS ANGELES","91111502","LAUNDRY SERVICES","USD","29050.43","000014305-MEDICO PROFESSIONAL LINEN SVC"
"8132717","2023","FIRE","MEDICO PROFESSIONAL LINEN SVC","2022-07-25T00:00:00.000","2304.94",,"7233","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OPERATING SUPPLIES","006020","AD26230000003844","SUPPLIES & OTHER SERVICES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS",,,"38","GENERAL SERVICES PROCUREMENT","000014305","90807","CHECK","PAID","IN38230000007151","2022-07-27T00:00:00.000","2022-07-27T00:00:00.000","2022-07-06T00:00:00.000","2","2","CPO38220000476984","MEDICO 6/1-6/30/22 ACCT#20149800 LAFD JUNE 2022","SERVICES, LAUNDRY, SHEETS FOR LAFD IN ACCORDANCE WITH LAFD S","0.463771",,"4970","0","0","0","220000117600","2022-05-25T00:00:00.000","2","CITY","66427.0","LONG BEACH","US","CITY","LOS ANGELES","91111502","LAUNDRY SERVICES","USD","2304.94","000014305-MEDICO PROFESSIONAL LINEN SVC"
"8132718","2023","FIRE","MEDICO PROFESSIONAL LINEN SVC","2022-07-25T00:00:00.000","1147.24",,"7233","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OPERATING SUPPLIES","006020","AD26230000003844","SUPPLIES & OTHER SERVICES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS",,,"38","GENERAL SERVICES PROCUREMENT","000014305","90807","CHECK","PAID","IN38230000007151","2022-07-27T00:00:00.000","2022-07-27T00:00:00.000","2022-07-06T00:00:00.000","3","3","CPO38220000476984","MEDICO 6/1-6/30/22 ACCT#20149800 LAFD JUNE 2022","SERVICES, LAUNDRY, PILLOWCASES FOR LAFD IN ACCORDANCE WITH L","0.23317800000000002",,"4920","0","0","0","220000117600","2022-05-25T00:00:00.000","3","CITY","66427.0","LONG BEACH","US","CITY","LOS ANGELES","91111502","LAUNDRY SERVICES","USD","1147.24","000014305-MEDICO PROFESSIONAL LINEN SVC"
"8153025","2023","HARBOR","OCCUPATIONAL HEALTH CENTERS","2022-07-14T00:00:00.000","6282.5",,,"TRANSPORTATION, COMMERCE AND ENTERPRISE","PROPRIETARY","ENTERPRISE","HARBOR REVENUE","702","MISCELLANEOUS EMPLOYEE BENEFITS","51790","684101","MISCELLANEOUS EMPLOYEE BENEFITS",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","HARBOR-ERP","OCCUPATIONAL HEALTH CENTERS",,"42",,"3354","91729","CHECK","PAID","74543497","2022-08-04T00:00:00.000",,"2022-04-05T00:00:00.000","1","1","AG3734-74543497-ACC","AG: OCCUPATIONAL HEALTH CENTERS DBA CONCENTRA AG #20-3734 INVOICE #74543497 SERVICE PERIOD FOR THE MONTH OF FEBRUARY 2022 DATED 04/05/22","AG: OCCUPATIONAL HEALTH CENTERS DBA CONCENTRA AG #20-3734 INVOICE #74543497 SERVICE PERIOD FOR THE MONTH OF FEBRUARY 2022 DATED 04/05/22",,,,,,,,"2022-06-22T00:00:00.000","1","HARBOR","1378","RANCHO CUCAMONGA","US","HARBOR","HR",,,"USD",,"3354 - OCCUPATIONAL HEALTH CENTERS"
"8153027","2023","HARBOR","OCCUPATIONAL HEALTH CENTERS","2022-07-14T00:00:00.000","3832",,,"TRANSPORTATION, COMMERCE AND ENTERPRISE","PROPRIETARY","ENTERPRISE","HARBOR REVENUE","702","MISCELLANEOUS EMPLOYEE BENEFITS","51790","684101","MISCELLANEOUS EMPLOYEE BENEFITS",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","HARBOR-ERP","OCCUPATIONAL HEALTH CENTERS",,"42",,"3354","91729","CHECK","PAID","74876005","2022-08-04T00:00:00.000",,"2022-05-04T00:00:00.000","1","1","AG3734-74876005-ACC","AG: OCCUPATIONAL HEALTH CENTERS DBA CONCENTRA AG #20-3734 INVOICE #74876005 SERVICE PERIOD FOR THE MONTH OF MARCH 2022 DATED 05/04/22","AG: OCCUPATIONAL HEALTH CENTERS DBA CONCENTRA AG #20-3734 INVOICE #74876005 SERVICE PERIOD FOR THE MONTH OF MARCH 2022 DATED 05/04/22",,,,,,,,"2022-06-22T00:00:00.000","1","HARBOR","1378","RANCHO CUCAMONGA","US","HARBOR","HR",,,"USD",,"3354 - OCCUPATIONAL HEALTH CENTERS"
"8153053","2023","HARBOR","OCCUPATIONAL HEALTH CENTERS","2022-07-14T00:00:00.000","2076.25",,,"TRANSPORTATION, COMMERCE AND ENTERPRISE","PROPRIETARY","ENTERPRISE","HARBOR REVENUE","702","MISCELLANEOUS EMPLOYEE BENEFITS","51790","684101","MISCELLANEOUS EMPLOYEE BENEFITS",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","HARBOR-ERP","OCCUPATIONAL HEALTH CENTERS",,"42",,"3354","91729","CHECK","PAID","75190051","2022-08-04T00:00:00.000",,"2022-05-04T00:00:00.000","1","1","AG3734-75190051-ACC","AG: OCCUPATIONAL HEALTH CENTERS DBA CONCENTRA AG #20-3734 INVOICE #75190051 SERVICE PERIOD FOR THE MONTH OF APRIL 2022 DATED 05/04/22","AG: OCCUPATIONAL HEALTH CENTERS DBA CONCENTRA AG #20-3734 INVOICE #75190051 SERVICE PERIOD FOR THE MONTH OF APRIL 2022 DATED 05/04/22",,,,,,,,"2022-06-22T00:00:00.000","1","HARBOR","1378","RANCHO CUCAMONGA","US","HARBOR","HR",,,"USD",,"3354 - OCCUPATIONAL HEALTH CENTERS"
"8122778","2023","LOS ANGELES HOUSING","APLA HEALTH & WELLNESS INC","2022-07-25T00:00:00.000","76393.25",,"739226","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","HOUSING OPPOR FOR PERSON W/AID","569","HOPWA PROVIDERS PROG & ADM","43V867","EFT26230000000922","CONTRIBUTIONS TO OTHER AGENCIES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS",,,"43","HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS FUND","VC0000013042","90005","EFT","PAID","PRC4323569430011",,,"2022-07-14T00:00:00.000","1","4","SC43CO22139291Y","APLA HEALTH & WELLNESS HS;
PH;STRMU & SS FY2021-22","EB;16946;SS;FEB/22;6658348;7/18/22;;","0",,"0","0","0","0",,"2022-01-25T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000013042-APLA HEALTH & WELLNESS INC"
"8122526","2023","LOS ANGELES HOUSING","CLINICA MSR OSCAR A ROMERO/C","2022-07-13T00:00:00.000","18200.27",,"900024",,"GOVERNMENTAL","GENERAL FUND","HCID GENERAL FUND PROGRAM","10A","CLINICA ROMERO","43VA47","AD26230000001546","CONTRIBUTIONS TO OTHER AGENCIES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS",,,"43","HUMAN SERVICES","100007327","90057","CHECK","PAID","PRC212310A21D001",,,"2022-06-24T00:00:00.000","1","1","SC21CO22139330M","CLINICA MSR OSCAR A ROMERO - HEALTH CARE SERVICES PSA","139330-MAY'22 ST","0",,"0","0","0","0",,"2022-02-14T00:00:00.000","1",,,,,"CITY",,,,"USD",,"100007327-CLINICA MSR OSCAR A ROMERO/C"
