"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","btrc","government_activity","fund_group_name","fund_type","fund_name","fund","account_name","account_code","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","authority_name","authority_link","department_number","program","vendor_id","zip","payment_method","payment_status","inv_num","invoice_due_date","invoice_discount_due_date","inv_date","inv_line","inv_dist_line","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","receiver_id","po_date","po_line_number","procurement_organization","buyer_name","supplier_city","supplier_country","bu_name","site_location","item_code","item_code_name","currency","value_of_spend","vendor_num"
"7998879","2022","LOS ANGELES HOUSING","URBAN FUTURES BOND ADMINISTRATION, INC.","2022-05-17T00:00:00.000","14632.2",,"2714859","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26220000014206","SUPPLIES & OTHER SERVICES",,"11","2022-11 (MAY)","2022-04","5","MAY,2022","MAY","FMS",,,"43","STRATEGIC PLANNING AND POLICY DEVELOPMENT","VC0000014795","92865","EFT","PAID","PRC432210043JL11",,,"2022-05-10T00:00:00.000","1","3","SC43CO22134780Y","SC FOR URBAN FUTURES BOND ADMINISTRATION C-134780","JL; URBAN FUTURES BOND ADMINISTRATION; MONITORING PROGRAM; APRIL 2022 PT.2","0",,"0","0","0","0",,"2022-02-01T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000014795-URBAN FUTURES BOND ADMINISTRATION, INC."
"6453892","2020","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","URBAN FUTURES BOND ADMINISTRATION, INC.","2020-02-26T00:00:00.000","18459.1",,"2714859","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26200000008647","SUPPLIES & OTHER SERVICES",,"8","2020-08 (FEB)","2020-03","2","FEBRUARY,2020","FEBRUARY","FMS",,,"43","STRATEGIC PLANNING AND POLICY DEVELOPMENT","VC0000014795","92865","EFT","PAID","PRC432010043L011",,,"2020-02-18T00:00:00.000","1","3","SC43CO20134780Y","SC FOR URBAN FUTURES BOND ADMINISTRATION C-134780","EA;URBAN FUTURES BOND ADMINISTRATION;MONITORING PROGRAM JAN 2020","0",,"0","0","0","0",,"2020-02-19T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000014795-URBAN FUTURES BOND ADMINISTRATION, INC."
"6453893","2020","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","URBAN FUTURES BOND ADMINISTRATION, INC.","2020-02-26T00:00:00.000","22737",,"2714859","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26200000008647","SUPPLIES & OTHER SERVICES",,"8","2020-08 (FEB)","2020-03","2","FEBRUARY,2020","FEBRUARY","FMS",,,"43","STRATEGIC PLANNING AND POLICY DEVELOPMENT","VC0000014795","92865","EFT","PAID","PRC432010043L011",,,"2020-02-18T00:00:00.000","1","2","SC43CO20134780Y","SC FOR URBAN FUTURES BOND ADMINISTRATION C-134780","EA;URBAN FUTURES BOND ADMINISTRATION;MONITORING PROGRAM JAN 2020","0",,"0","0","0","0",,"2020-02-19T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000014795-URBAN FUTURES BOND ADMINISTRATION, INC."
"2910177","2016","CONTROLLER","URBAN FUTURES BOND ADMINISTRATION, INC.","2015-11-20T00:00:00.000","1800",,"0002714859","FINANCIAL SERVICES","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","AD26160000031670","SUPPLIES & OTHER SERVICES",,"5","2016-05 (NOV)","2016-02","11","NOVEMBER,2015","NOVEMBER","FMS",,,"26","AUDITS OF CITY DEPARTMENTS AND PROGRAMS","VC0000014795","92865","CHECK","PAID","GAX2616100260050",,,"2015-11-09T00:00:00.000","1","1","GAEAE26AE16260011M","CONTRACTUAL SERVICES",,,,,,,,,,"1",,,,,,,,,,,"VC0000014795 - URBAN FUTURES BOND ADMINISTRATION, INC."
"6510513","2020","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","URBAN FUTURES BOND ADMINISTRATION, INC.","2020-03-17T00:00:00.000","28944.3",,"2714859","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","3040","EFT26200000009388","SUPPLIES & OTHER SERVICES",,"9","2020-09 (MAR)","2020-03","3","MARCH,2020","MARCH","FMS",,,"43","STRATEGIC PLANNING AND POLICY DEVELOPMENT","VC0000014795","92865","EFT","PAID","PRC432010043L012",,,"2020-03-12T00:00:00.000","1","3","SC43CO20134780Y","SC FOR URBAN FUTURES BOND ADMINISTRATION C-134780","EA;URBAN FUTURES BOND ADMINISTRATION;MONITORING PROGRAM FEB 2020","0",,"0","0","0","0",,"2020-02-19T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000014795-URBAN FUTURES BOND ADMINISTRATION, INC."
"6510514","2020","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","URBAN FUTURES BOND ADMINISTRATION, INC.","2020-03-26T00:00:00.000","30719.7",,"2714859","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","3040","EFT26200000009810","SUPPLIES & OTHER SERVICES",,"9","2020-09 (MAR)","2020-03","3","MARCH,2020","MARCH","FMS",,,"43","STRATEGIC PLANNING AND POLICY DEVELOPMENT","VC0000014795","92865","EFT","PAID","PRC432010043L013",,,"2020-03-18T00:00:00.000","1","1","SC43CO20134780Y","SC FOR URBAN FUTURES BOND ADMINISTRATION C-134780","EA;URBAN FUTURES BOND ADMINISTRATION;MONITORING PROGRAM MAR 2020 PART 1","0",,"0","0","0","0",,"2020-02-19T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000014795-URBAN FUTURES BOND ADMINISTRATION, INC."
"6510515","2020","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","URBAN FUTURES BOND ADMINISTRATION, INC.","2020-03-26T00:00:00.000","14786.2",,"2714859","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","3040","EFT26200000009810","SUPPLIES & OTHER SERVICES",,"9","2020-09 (MAR)","2020-03","3","MARCH,2020","MARCH","FMS",,,"43","STRATEGIC PLANNING AND POLICY DEVELOPMENT","VC0000014795","92865","EFT","PAID","PRC432010043L013",,,"2020-03-18T00:00:00.000","1","3","SC43CO20134780Y","SC FOR URBAN FUTURES BOND ADMINISTRATION C-134780","EA;URBAN FUTURES BOND ADMINISTRATION;MONITORING PROGRAM MAR 2020 PART 1","0",,"0","0","0","0",,"2020-02-19T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000014795-URBAN FUTURES BOND ADMINISTRATION, INC."
"6510516","2020","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","URBAN FUTURES BOND ADMINISTRATION, INC.","2020-03-26T00:00:00.000","54488.5",,"2714859","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","3040","EFT26200000009810","SUPPLIES & OTHER SERVICES",,"9","2020-09 (MAR)","2020-03","3","MARCH,2020","MARCH","FMS",,,"43","STRATEGIC PLANNING AND POLICY DEVELOPMENT","VC0000014795","92865","EFT","PAID","PRC432010043L013",,,"2020-03-18T00:00:00.000","1","2","SC43CO20134780Y","SC FOR URBAN FUTURES BOND ADMINISTRATION C-134780","EA;URBAN FUTURES BOND ADMINISTRATION;MONITORING PROGRAM MAR 2020 PART 1","0",,"0","0","0","0",,"2020-02-19T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000014795-URBAN FUTURES BOND ADMINISTRATION, INC."
"6510517","2020","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","URBAN FUTURES BOND ADMINISTRATION, INC.","2020-03-17T00:00:00.000","14214.2",,"2714859","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","3040","EFT26200000009388","SUPPLIES & OTHER SERVICES",,"9","2020-09 (MAR)","2020-03","3","MARCH,2020","MARCH","FMS",,,"43","STRATEGIC PLANNING AND POLICY DEVELOPMENT","VC0000014795","92865","EFT","PAID","PRC432010043L012",,,"2020-03-12T00:00:00.000","1","1","SC43CO20134780Y","SC FOR URBAN FUTURES BOND ADMINISTRATION C-134780","EA;URBAN FUTURES BOND ADMINISTRATION;MONITORING PROGRAM FEB 2020","0",,"0","0","0","0",,"2020-02-19T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000014795-URBAN FUTURES BOND ADMINISTRATION, INC."
"6510518","2020","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","URBAN FUTURES BOND ADMINISTRATION, INC.","2020-03-17T00:00:00.000","56106.6",,"2714859","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","3040","EFT26200000009388","SUPPLIES & OTHER SERVICES",,"9","2020-09 (MAR)","2020-03","3","MARCH,2020","MARCH","FMS",,,"43","STRATEGIC PLANNING AND POLICY DEVELOPMENT","VC0000014795","92865","EFT","PAID","PRC432010043L012",,,"2020-03-12T00:00:00.000","1","2","SC43CO20134780Y","SC FOR URBAN FUTURES BOND ADMINISTRATION C-134780","EA;URBAN FUTURES BOND ADMINISTRATION;MONITORING PROGRAM FEB 2020","0",,"0","0","0","0",,"2020-02-19T00:00:00.000","1",,,,,"CITY",,,,"USD",,"VC0000014795-URBAN FUTURES BOND ADMINISTRATION, INC."
