"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","fund_name","account_name","data_source","authority_name","zip","payment_method","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","po_date","supplier_city","supplier_country","item_code_name","currency","value_of_spend"
"2015","ZOO","OFFICE DEPOT BUSINESS SVCS DIV","2014-12-17T00:00:00.000","48.59","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001554003","SMEAD� MANILA REINFORCED TAB F","SMEAD� MANILA REINFORCED TAB FASTENER FOLDERS WITH TWO FASTENERS, 1/3 CUT, LETTER SIZE, PACK OF 50","14.86","LO","3","9","4.01","0","2014-10-23T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","44.58"
"2015","ZOO","OFFICE DEPOT BUSINESS SVCS DIV","2015-04-03T00:00:00.000","32.39","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001588115","SMEAD� MANILA REINFORCED TAB F","SMEAD� MANILA REINFORCED TAB FASTENER FOLDERS WITH TWO FASTENERS, 1/3 CUT, LETTER SIZE, PACK OF 50 ITEM #   207126","14.86","LO","2","9","2.67","0","2015-02-26T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","29.72"
"2015","ZOO","OFFICE DEPOT BUSINESS SVCS DIV","2014-09-02T00:00:00.000","23.44","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001527156","998575 REINFORCED TAB MANILA F","998575 REINFORCED TAB MANILA FOLDERS LETTER, 1/3 CUT","10.75","LO","2","9","1.94","0","2014-07-21T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","21.5"
"2015","TRANSPORTATION","OFFICE DEPOT BUSINESS SVCS DIV","2014-09-05T00:00:00.000","867.1","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001531791","OXFORD� MANILA TAB DIVIDERS, B","OXFORD� MANILA TAB DIVIDERS, BLANK, 5-TAB, BOX OF 50 SETS ITEM # 103366","15.91","LO","50","9","71.6","0","2014-08-06T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","795.5"
"2015","TRANSPORTATION","OFFICE DEPOT BUSINESS SVCS DIV","2014-07-23T00:00:00.000","97.18","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001502194","SMEAD� MANILA REINFORCED TAB F","SMEAD� MANILA REINFORCED TAB FASTENER FOLDERS WITH TWO FASTENERS, 1/3 CUT, LETTER SIZE, PACK OF 50  ITEM # 207126","14.86","LO","6","9","8.02","0","2014-04-22T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","89.16"
"2015","TRANSPORTATION","OFFICE DEPOT BUSINESS SVCS DIV","2014-11-18T00:00:00.000","86.71","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001552124","OXFORD� MANILA TAB DIVIDERS, B","OXFORD� MANILA TAB DIVIDERS, BLANK, 5-TAB, BOX OF 50 SETS ITEM # 103366","15.91","LO","5","9","7.16","0","2014-10-17T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","79.55"
"2015","TRANSPORTATION","OFFICE DEPOT BUSINESS SVCS DIV","2015-03-02T00:00:00.000","86.52","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001578758","SMEAD� REINFORCED TAB MANILA F","SMEAD� REINFORCED TAB MANILA FILE FOLDERS, LETTER SIZE, 1/3 CUT, BOX OF 100 ITEM # 316471","13.23","LO","6","9","7.14","0","2015-01-28T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","79.38"
"2015","TRANSPORTATION","OFFICE DEPOT BUSINESS SVCS DIV","2015-03-02T00:00:00.000","86.52","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001578432","SMEAD� REINFORCED TAB MANILA F","SMEAD� REINFORCED TAB MANILA FILE FOLDERS, LETTER SIZE, 1/3 CUT, BOX OF 100 ITEM # 316471","13.23","LO","6","9","7.14","0","2015-01-27T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","79.38"
"2015","TRANSPORTATION","OFFICE DEPOT BUSINESS SVCS DIV","2015-06-15T00:00:00.000","86.52","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001612465","SMEAD� REINFORCED TAB MANILA F","SMEAD� REINFORCED TAB MANILA FILE FOLDERS, LETTER SIZE, 1/3 CUT, BOX OF 100 ITEM # 316471","13.23","LO","6","9","7.14","0","2015-05-15T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","79.38"
"2015","TRANSPORTATION","OFFICE DEPOT BUSINESS SVCS DIV","2014-10-14T00:00:00.000","72.1","59415","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001539837","SMEAD� REINFORCED TAB MANILA F","SMEAD� REINFORCED TAB MANILA FILE FOLDERS, LETTER SIZE, 1/3 CUT, BOX OF 100 ITEM # 316471","13.23","LO","5","9","5.95","0","2014-09-04T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","66.15"
