"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","fund_name","account_name","data_source","authority_name","zip","payment_method","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","po_date","supplier_city","supplier_country","item_code_name","currency","value_of_spend"
"2015","TRANSPORTATION","OFFICE DEPOT BUSINESS SVCS DIV","2014-12-29T00:00:00.000","456.71",,"GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001552856","185-432 HAND SANITIZERS","185-432 HAND SANITIZERS","4.99","EA","100","9","37.71","0","2014-10-21T00:00:00.000","LOS ANGELES","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","499"
"2015","TRANSPORTATION","GRAINGER","2015-01-14T00:00:00.000","124.91",,"SPECIAL PARKING REVENUE","REPLACEMENT PARTS, TOOLS & EQU","SMS","GRAINGER","60038","CHECK","0001567528","HAND SANITIZER, SIZE 8 OZ, BOX","HAND SANITIZER, SIZE 8 OZ, BOX, ALCOHOL, P/N 20W449","5.73","BX","20","9","10.31","0","2014-12-15T00:00:00.000","PALATINE","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","114.6"
"2015","TRANSPORTATION","OFFICE DEPOT BUSINESS SVCS DIV","2014-07-17T00:00:00.000","59.49",,"GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001515919","726142 HAND SANITIZER","726142 HAND SANITIZER","29.99","EA","2","9","4.91","0","2014-06-04T00:00:00.000","LOS ANGELES","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","59.98"
"2015","RECREATION AND PARKS - SPECIAL ACCOUNTS","EMPIRE CLEANING SUPPLY","2015-05-19T00:00:00.000","113.86",,"RECREATION AND PARKS","GSD OPERATED PARKING","SMS","EMPIRE CLEANING SUPPLY","90640","CHECK","0001600336","517787CASE  HAND SANITIZER- 8O","517787CASE  HAND SANITIZER- 8OZ PURELL (ITEM SIZE AND PUMP NOT AVAILABLE THROUGH CONTRACTED VENDOR","52.23","CS","2","9","9.4","0","2015-04-09T00:00:00.000","MONTEBELLO","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","104.46"
"2015","RECREATION AND PARKS - SPECIAL ACCOUNTS","EMPIRE CLEANING SUPPLY","2015-01-26T00:00:00.000","113.86",,"RECREATION AND PARKS","GSD OPERATED PARKING","SMS","EMPIRE CLEANING SUPPLY","90640","CHECK","0001569762","517787  HAND SANITIZER - 8 OZ","517787  HAND SANITIZER - 8 OZ PURELL BOTTLE","52.23","CS","2","9","9.4","0","2014-12-23T00:00:00.000","MONTEBELLO","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","104.46"
"2015","RECREATION AND PARKS - SPECIAL ACCOUNTS","OFFICE DEPOT BUSINESS SVCS DIV","2014-09-23T00:00:00.000","108.04","59415","RECREATION AND PARKS GOLF SPE","GOLF OPERATION","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001528233","854656 - HAND SANITIZER PUMP","854656 - HAND SANITIZER PUMP, 2 LITTERS","12.39","LO","8","9","8.92","0","2014-07-23T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","99.12"
"2015","RECREATION AND PARKS - SPECIAL ACCOUNTS","OFFICE DEPOT BUSINESS SVCS DIV","2015-06-15T00:00:00.000","54.02","59415","RECREATION AND PARKS GOLF SPE","GOLF OPERATION","SMS","OFFICE DEPOT BUSINESS SVCS DIV","90074","CHECK","0001611387","854656 - HAND  SANITIZER SIZE","854656 - HAND  SANITIZER SIZE PUMP, 2 LITERS","12.39","LO","4","9","4.46","0","2015-05-13T00:00:00.000","LOS ANGELES","USA","OFFICE SUPPLIES","USD","49.56"
"2015","RECREATION AND PARKS","GRAINGER","2014-09-19T00:00:00.000","874.39",,"RECREATION AND PARKS","MAINTENANCE MATERIALS, SUPPLIE","SMS","GRAINGER","60038","CHECK","0001536951","13G698  HAND SANITIZER REFILL","13G698  HAND SANITIZER REFILL, ALCOHOL GEL, PK 4","80.22","EA","10","9","72.19","0","2014-08-26T00:00:00.000","PALATINE","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","802.2"
"2015","RECREATION AND PARKS","GRAINGER","2015-04-21T00:00:00.000","288.76","59174","RECREATION AND PARKS","MAINTENANCE MATERIALS, SUPPLIE","SMS","GRAINGER","60038","CHECK","0001596164","HAND SANITIZER, 1000ML REFILL","HAND SANITIZER, 1000ML REFILL, 8 REFILLS/CASE #13G704, G0J0 2137-08","8.28","EA","32","9","23.84","0","2015-03-25T00:00:00.000","PALATINE","USA","HAND CLEANER","USD","264.96"
"2015","RECREATION AND PARKS","EMPIRE CLEANING SUPPLY","2015-02-04T00:00:00.000","246.86",,"RECREATION AND PARKS","MAINTENANCE MATERIALS, SUPPLIE","SMS","EMPIRE CLEANING SUPPLY","90640","CHECK","0001571934","GOJ2137-08CASE  HAND SANITIZER","GOJ2137-08CASE  HAND SANITIZER- 1000ML PURELL NXT W/ALOE","83.12","CS","3","9","22.44","24.94","2015-01-05T00:00:00.000","MONTEBELLO","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","249.36"
